Node1 	Node2 	Distance	 Time	 Settled
143698	292813	20403	38	79046
240022	290815	10621	16	42751
237443	166865	17808	49	108229
45488	298016	65293	25	71103
196483	41028	26483	74	173656
150690	151754	44584	55	124151
151361	21360	126508	125	308661
208455	290286	8673	11	30136
28052	222789	227656	121	310579
2004	76215	62727	38	48945
168149	306516	31649	77	187645
104752	158561	36502	7	20684
159768	182786	74823	45	89253
43805	175074	50075	66	158125
101073	67974	85065	119	281603
261069	5118	68159	120	239566
100594	26286	90382	123	291042
190795	163987	19950	60	139616
13233	306806	112588	94	202413
172441	213160	19855	30	75588
21197	106560	38087	21	61636
204105	304059	7470	4	11707
161135	287829	73977	51	95985
59862	302010	34697	42	100702
249828	50651	62410	116	259058
57965	91087	85339	123	287392
93893	30103	44043	50	84001
48383	117633	30703	11	27798
75633	119961	33010	10	26686
233151	97720	44747	105	235398
278850	162026	61819	5	17259
285619	293433	3903	2	6997
178226	133384	32075	86	196401
161142	250772	138313	120	304773
35069	242672	40029	28	73641
89462	11137	76825	57	139846
271860	3770	55677	110	237477
103040	196833	29387	20	50919
106148	197711	48047	31	81451
81840	140684	81049	65	146847
109678	255424	18789	5	16343
141594	176132	31270	38	88672
208481	238122	17323	48	110562
39000	203657	47473	59	148531
197025	116750	11220	10	28329
44506	205876	69391	100	225091
37128	117614	74020	114	257928
24966	55752	44416	67	162666
201663	180833	14306	27	69640
113434	120098	88413	102	235427
266661	104593	45808	104	237914
124148	301676	79407	59	116803
178275	70347	68934	118	277742
244685	187649	54221	101	206897
147094	290881	12977	15	43029
155832	88197	11106	3	8557
66177	243782	83702	68	174655
31240	245985	28678	30	75366
96952	186153	40916	46	113438
44149	81964	44123	20	56162
70669	222751	92645	99	212821
177398	251519	23165	65	152639
142086	70645	59934	107	243463
85904	296337	83095	72	175584
308576	86134	45237	102	228104
56633	114592	31735	33	48244
148293	172778	41095	6	19980
87518	251569	27050	13	39202
86511	129245	69708	90	207617
74820	145645	45244	52	124969
49369	161791	114962	66	168084
296822	293255	10060	7	23295
200622	53686	36794	98	203241
18039	232738	103107	47	121224
247314	28735	122576	45	113667
121244	283360	23669	18	49065
267007	230778	27349	60	144920
262757	10941	13958	12	33242
121004	148232	53773	116	250767
196305	308591	43475	106	229922
68216	48985	52162	15	45059
214421	44301	63559	114	269260
290157	302573	17837	45	107337
16994	13368	49226	113	244037
185827	194816	9773	15	39062
46063	117533	98613	123	297074
16809	139922	21956	17	45275
298553	212216	26279	62	143362
128763	279280	51444	6	18726
74684	249883	17849	28	69709
37195	93743	94763	115	277869
122443	134094	50773	5	17669
208036	61895	41609	100	226124
110514	140302	70549	7	22122
96513	47508	55271	108	247651
218243	242587	25361	58	139852
258034	310384	73851	56	135724
87124	53435	26162	24	63205
160167	160384	13393	14	38630
61814	17674	54338	109	238716
303498	311124	27903	36	87909
9489	138127	73404	119	239546
142756	180475	19129	13	35666
284358	89033	26212	73	172351
32597	31636	17748	2	5518
261353	225197	34418	41	94645
258257	52019	42007	8	25629
208013	150140	19504	31	77768
207956	160928	38018	93	197421
214854	165451	15912	44	102279
258923	144352	44544	52	119594
214058	177200	8211	14	38415
65525	229457	38388	54	113813
187435	195226	6531	4	11252
253571	216604	73936	75	185724
106505	231752	44467	38	96412
17077	181671	25302	54	116731
17111	79604	28674	66	154326
99587	85245	128453	134	308221
188585	55817	50011	105	236921
176643	101410	33993	77	186097
167074	278282	12147	11	28329
132094	31884	32983	52	121507
90960	32533	55980	12	33911
27084	292352	92714	51	126762
94935	122554	98497	133	295931
109226	128118	97068	128	291907
243928	118078	78704	127	285857
71214	217516	21545	38	95586
8067	302946	23711	19	47780
185161	108020	27199	65	162153
23898	104573	58157	109	252319
146909	192394	21181	38	95795
302511	198754	24483	18	47803
104678	297697	47016	54	127240
223790	177899	25177	50	117143
140074	251588	41668	22	59114
66436	180067	110125	65	149548
196206	299339	5730	5	13016
270433	112586	79542	123	297539
217839	65965	30509	69	165795
39483	261775	38826	22	56733
25436	249853	99803	46	100337
310966	253926	77183	129	289607
272634	186966	28669	6	20074
310622	205435	14978	31	78194
2849	189672	40261	49	112784
207994	197490	27273	63	139905
270579	42387	84864	124	299106
311123	246895	18326	31	80094
84912	34042	44272	93	201579
201122	151171	22640	54	113612
132254	302431	46439	69	162237
163655	256290	103120	120	296861
223243	77523	27040	69	167562
274317	125728	88579	124	260475
77930	132291	62264	6	20423
203163	114526	49191	99	232049
189230	173906	8487	6	18492
109712	264539	49170	80	192518
55574	77951	67824	97	206151
1725	14868	9266	8	23561
237749	132809	19512	50	121788
160169	208597	11669	11	27979
113654	14526	65219	30	83011
26654	60022	68557	125	261236
283445	57338	28935	75	178015
65912	18561	35525	59	135804
296559	120195	35064	95	207848
233452	281111	10169	10	29356
47138	236289	45579	25	70079
134494	17242	94712	134	292061
29251	264976	56683	95	197250
77273	228870	25682	34	87385
28188	296513	98686	60	141703
96919	50867	42528	107	215543
80778	175377	22056	11	32628
296330	203451	15983	34	84676
186299	12948	63435	111	265077
166385	86914	61868	118	269141
166016	14141	25140	61	149431
120479	190457	22508	10	28923
62254	288796	32874	69	122585
226266	154559	13450	21	55540
231762	108712	91425	126	300093
232333	129802	63759	121	275543
27598	48798	52116	9	27993
209122	113794	19596	59	136785
131322	139046	58538	36	85952
298773	216870	15718	34	85248
250895	109439	145768	126	310723
182028	69647	74337	120	287471
33979	305544	41740	48	110292
153168	8548	23278	53	122595
93442	116458	18410	2	5674
7640	152982	24798	29	76719
18754	112988	78888	101	216245
250483	107845	20386	4	13495
56277	2276	121488	120	285051
167007	217766	9688	7	18661
137422	290157	25914	25	63061
206153	159476	38846	103	219310
248910	206115	73412	64	150789
59992	45018	31852	33	80554
153912	185983	25844	39	97747
253516	130708	131827	112	286375
201577	126888	42685	93	207335
309257	67034	77727	125	282826
108245	243416	27741	26	66142
126738	245778	66097	11	35904
24083	26832	78407	134	294643
232872	190320	14784	35	90725
27813	148818	87635	73	173342
180843	280955	59650	116	259817
241749	208214	15792	31	78439
242528	1627	34221	97	202332
133764	158101	60042	102	236638
114992	246452	92789	126	291350
246261	250301	15120	31	78698
292948	160930	44749	112	237737
308738	187919	20401	53	125121
139845	178297	48721	68	161297
127866	28730	78228	120	282832
111303	213331	67674	110	208539
55140	231723	52442	56	130066
239962	33397	46691	108	235121
197586	205469	8611	14	34822
204531	212513	6236	4	14370
205286	101593	27324	71	168976
143149	243132	34182	55	132093
33290	87518	46807	13	39356
50785	82928	62762	80	195866
181218	164135	78654	129	288584
163157	1285	103932	123	301669
216065	151595	17615	56	114441
235534	149962	17824	38	94316
291631	243139	13799	32	80959
224655	271114	29442	71	175424
264850	26228	32029	92	191723
190343	224134	31978	77	182473
20449	223316	38691	31	81858
76920	129517	50265	27	64310
135613	134180	50259	105	237479
191519	166939	37501	34	87156
8442	281693	54993	109	240419
10253	286453	13665	42	76748
204976	43178	35072	71	170840
252720	58853	49783	107	247785
87370	210665	28828	55	141258
170554	270686	28586	39	93995
280525	218720	14167	3	10992
41144	201776	78254	105	230151
199311	30250	121062	130	309208
78273	291579	20080	34	78183
770	231729	109288	67	153884
121872	149149	33646	65	155400
273392	203121	28264	69	143465
154495	271567	44442	105	231055
274454	96601	23259	60	147005
41115	244656	85955	109	251447
233160	185159	21267	52	125441
79	193138	48410	48	112734
303954	247233	113007	142	306374
9648	156662	46139	109	242140
54640	218104	78495	47	117295
92980	102038	108625	92	205232
147254	78742	101788	123	303621
165225	141110	20115	48	108838
109788	79814	36760	37	96185
275967	91797	65056	124	263013
307248	288037	9880	21	53610
224569	53034	51987	117	253128
227993	289010	6898	8	22695
301011	39448	57906	122	267860
128918	115455	68121	116	271560
42816	194822	49766	64	158439
185218	257465	57833	118	261426
111597	122056	54165	26	70094
41121	66110	131075	121	297163
161057	111033	124101	109	258993
91507	99843	70068	109	231181
12303	34841	78210	119	280014
301126	61944	44934	101	230151
238176	209528	5776	6	16595
288434	134255	30006	77	184635
31565	83396	73043	107	233679
98839	203895	35249	78	184322
121033	291467	30104	38	97833
99737	5375	65147	121	267082
287393	137053	30852	82	191022
129109	129069	107288	130	301213
206469	112542	88151	123	297683
191070	145449	26449	55	134288
209795	200854	10226	18	42755
277172	72353	119039	65	162464
26085	74190	65244	116	262118
55483	295267	48796	36	82434
280478	206872	32106	31	79706
167995	104673	57997	116	264351
113896	226774	17700	13	34308
275776	32139	64536	118	260918
106553	233786	41467	24	61807
170152	32552	60590	116	256619
68120	90460	121827	127	303053
83620	84920	126252	111	252908
246592	295585	5979	8	20952
229326	51293	76567	120	285703
90049	161238	91162	118	293401
272480	266273	39433	56	129734
33989	115954	44447	53	119788
119798	270033	46538	81	195015
274297	74646	77661	123	288601
44547	84232	140343	143	309012
154741	178564	18327	29	74225
98458	190654	46354	102	212859
93459	118447	102813	113	272111
89688	102560	35354	71	180891
36145	93396	92406	126	258707
294097	11782	6757	7	19627
185022	8414	16053	40	95183
56873	38900	65595	10	29215
291146	94040	38887	96	218451
158179	53468	51275	103	233665
4915	201170	85054	74	179994
183003	174140	6096	7	19870
98357	53495	74898	116	267785
81675	44147	105149	113	272110
263225	24386	43639	97	202905
245583	285180	14335	22	53220
94376	280740	76418	120	248318
16652	181625	7528	8	21212
195418	64411	28183	68	170703
309296	12317	33787	36	90849
17164	123377	42434	54	132281
141226	25166	17037	10	24918
176052	277265	166623	128	311556
89663	215346	13481	11	30214
7455	144177	51470	100	211132
260926	188019	45883	56	131508
122632	77310	41831	98	201398
213422	252308	9038	14	37041
158018	156540	8661	2	6196
268784	109058	40882	103	225319
132210	71352	60313	111	235492
199729	226979	15907	37	81289
210163	158381	23232	66	143973
6725	11673	15984	13	37043
80081	302486	66851	95	204416
221015	102929	38907	86	190532
228115	303339	10236	21	53643
5218	215901	165048	32	92437
80207	54899	66879	114	261223
153660	250442	44451	100	231594
114123	105956	22584	27	59598
88295	76534	54394	109	243121
96861	197594	65216	73	174666
77973	271995	129286	117	282685
217509	11956	25788	54	128277
251097	85968	66378	124	280808
246042	96190	21397	64	150111
95422	35940	60197	84	179885
186196	164547	84169	134	297150
148814	58671	39960	97	207127
60339	2823	45585	84	195586
225373	83084	41117	100	212073
51194	36796	143062	139	303278
116906	67726	106821	128	300806
113985	135982	169777	123	307192
83006	128271	32470	95	178610
163148	193725	30406	53	126854
225603	200558	19113	56	129319
177461	39534	52344	108	248571
56635	110086	119861	131	286668
41872	235926	38692	64	154099
210609	263118	26261	71	165659
4792	253634	76775	118	284573
311868	162499	45184	108	224486
274583	259929	61987	112	272019
26082	2549	55445	114	236887
104592	250616	47873	44	106087
199664	128012	39237	79	195750
271372	104795	101337	121	301966
303480	48092	55607	116	259611
122994	17462	74817	26	74693
228539	218186	24685	66	163459
284795	286864	6543	5	15246
74430	216296	105278	30	79717
188821	231020	13127	22	57568
57906	64725	28085	10	26495
267554	271811	60192	111	231112
261231	242705	23665	25	60782
98400	271149	22826	20	52189
253688	296710	62238	44	108188
97230	120639	35125	91	196425
209507	121756	18385	52	123604
238581	162082	40400	101	216590
95258	199455	38852	31	79572
254464	60020	123937	116	279148
118607	305979	24644	29	68963
92117	130758	54144	5	17580
92292	241464	65155	80	193174
150071	35123	47535	112	243917
281534	38508	124597	132	303210
307238	129805	64372	125	273001
160892	128820	105667	148	302415
304896	235384	5718	6	16534
100715	280649	79943	108	250105
64151	24419	55628	112	231697
204167	280526	41099	116	225013
148623	273157	15050	27	66829
138191	145031	46643	67	164795
39443	232283	50819	24	64990
156031	53261	96676	127	304557
133936	82197	34759	36	83879
252010	218165	26034	75	172962
23981	78806	55751	106	240414
154052	189819	14554	5	13178
252078	87181	57320	109	248726
257911	217677	66289	58	130843
20391	80063	96185	126	284159
247136	36184	80453	132	291133
18620	216297	38674	90	191650
126526	292573	18745	46	104641
231478	277047	31165	103	194063
200305	173939	5272	3	9608
182435	59109	39275	103	217605
246781	146092	22906	63	144395
145089	71135	28258	77	161899
170535	121171	26198	17	41699
88489	239263	36104	60	132660
37073	142543	62346	107	234655
171141	82769	57723	120	241676
44557	253349	84809	116	265122
17958	167690	57694	109	203904
270460	8622	17752	57	111946
209901	256708	5646	7	17361
252108	208813	16722	26	67303
156901	121951	11635	3	7097
296506	73806	74295	120	290780
285410	89245	58856	125	265166
207168	54069	51159	115	244264
213454	140437	37528	80	190754
167786	245792	20169	47	107573
202214	242244	12908	29	78416
67369	188919	79634	51	126587
17781	218410	76788	101	230071
63502	271690	63285	118	233028
20137	147396	111349	120	292800
60033	267905	38075	54	129941
113831	234545	15171	11	34786
185538	39567	48832	105	242918
215090	43331	45783	106	232785
288679	51991	38901	96	220538
82011	20933	113825	120	296443
224063	151536	12611	10	31952
199488	10273	7186	11	27585
291024	300417	73591	126	290181
197289	275408	18398	41	98976
9008	250908	13710	45	79565
242099	209219	12361	31	77431
243625	48656	55564	113	260367
134528	130937	10099	1	5671
263308	131729	81860	123	277913
117030	25684	58292	99	232584
275531	137181	29827	49	117808
93210	123783	60975	66	157181
203412	99215	36049	96	210103
51475	175774	49246	23	62293
60715	110953	46460	80	196490
253326	241096	59012	59	150314
219041	100028	72003	120	279264
280609	151448	41966	80	141933
203884	200597	11302	13	33071
67060	73278	67185	12	35746
58148	123767	53047	24	65500
206075	69718	72891	118	283220
32871	283402	61148	45	112255
160789	233506	25838	23	60041
293454	259203	45653	105	237087
309090	94800	22396	58	134673
188455	235865	8309	14	35758
11727	243062	12254	27	68802
124212	274887	80416	32	78312
261308	261401	43229	68	161129
105654	168421	42841	101	215865
140554	23977	26062	11	32776
279298	224511	37528	60	136104
67332	131633	44368	4	15829
307421	248655	61967	115	273769
6854	172182	29086	70	134648
275946	239231	16294	31	82479
242425	121790	19354	57	132501
127081	30995	36664	105	203019
65340	1140	20239	2	6158
71562	147584	138013	124	306951
128618	222914	89252	79	186115
178985	211303	6439	6	16783
268377	50671	79888	126	296959
292436	254759	57013	113	264451
55421	153104	42193	16	49506
55091	274931	66997	100	216701
109834	301242	58409	101	214599
251382	70126	62018	126	269405
103313	107504	18418	26	64029
299915	303471	9025	10	26547
87852	48354	33573	70	126312
20874	232037	54986	31	83900
169392	112609	97201	128	303762
262116	97014	49633	112	248737
37603	245890	42132	27	69526
189736	252161	11111	10	26276
62091	267787	56363	69	163978
103118	1755	32312	73	176369
207783	24150	19539	48	112472
105329	297921	47374	60	142116
136815	52996	76916	125	271873
304568	187428	9597	17	41110
81486	58689	79599	116	270595
163288	104628	68266	116	278674
292172	103634	48522	109	246524
244360	283599	29049	17	46320
158946	122806	50238	111	207110
294595	311605	4690	4	12853
300813	249468	47905	107	230226
306403	25952	26454	73	171934
81528	72146	25002	58	134117
33133	186293	99495	86	196655
238701	219140	38203	99	209190
178237	38955	70927	119	284482
227008	290425	7258	11	28918
196322	160536	82269	124	292249
84598	79924	39617	28	61548
292701	173658	9647	18	46480
264091	170690	44452	92	207091
86195	168830	27265	6	17179
177811	113525	52547	113	248369
76718	70633	92611	132	277879
166366	107174	57138	117	259636
198749	129615	40038	93	213957
219002	242691	38105	65	141415
255759	91671	89678	107	245789
148389	66603	116911	114	287208
264838	125872	41551	106	225930
173394	92387	55486	106	249589
228188	132272	41244	101	227917
227254	244147	45716	104	242009
123852	143571	14684	6	19775
111918	62887	81363	108	245488
81639	204149	41319	70	173455
74012	210892	47233	50	126928
300296	241062	6548	10	25328
153574	19796	42034	95	212516
249197	22827	67393	104	216153
196910	204054	12557	15	43513
160510	2229	11386	16	41206
164856	230655	20205	35	87226
50498	284364	44215	45	96355
56702	29700	45057	16	41523
283288	137597	38105	94	216526
250757	138876	161680	125	309634
165743	27975	34636	106	196921
263039	123848	38378	74	181384
293704	32041	59139	113	263630
158606	181724	61454	58	142576
263231	166460	36279	76	177914
134075	242666	40360	58	143547
192791	164253	81360	134	290769
12173	220927	33136	25	53213
198786	219065	29072	76	177863
171024	137054	34633	32	78367
155871	114291	55407	117	254389
37605	235276	40236	21	59111
88346	193744	42957	83	184191
140160	44872	45546	86	179247
294912	260920	59551	117	266514
178775	284675	12173	34	81122
234242	26769	96621	128	302639
221895	97080	39373	96	212256
20579	224234	26175	49	107655
184222	83647	108370	132	305749
10369	173703	13335	20	51369
842	6677	57738	76	172872
190665	163631	41257	96	214149
68233	272118	88183	117	262231
167016	213571	6267	3	8544
3416	234117	13759	39	91793
131062	86397	103107	143	298658
291183	26934	82370	125	295261
125494	147924	58807	114	268737
234662	100669	48695	111	246478
253081	222109	123596	100	207942
223569	163174	18139	38	83904
171379	191510	16740	10	26544
221499	277045	102436	16	48577
290336	31288	135713	129	310705
218697	266194	117297	141	309270
295870	302827	28535	72	171977
40171	170504	76916	111	245658
8044	225367	36210	71	178544
53083	310705	47525	29	75555
98419	196479	23628	26	65722
294390	68912	65885	117	279219
312230	306309	12404	24	61809
251499	309965	11184	13	32998
145798	96705	19417	26	59122
41514	8508	34739	6	18197
114112	136988	22202	24	58562
2867	145959	12910	3	9564
72682	117039	17737	8	18047
234892	184526	13350	29	67689
245774	101033	64285	107	242647
52765	20229	161633	123	288466
40010	199495	58939	108	211627
1321	304671	23303	19	50324
269184	31949	65495	110	249765
48271	151088	47406	38	96478
99797	92628	37005	81	189058
230749	2036	42625	103	225035
83565	243881	117955	75	179758
249165	34563	42643	43	106871
33050	22396	73031	18	49164
48642	217536	68122	69	170125
138865	119091	101123	7	23618
67343	111733	115420	113	268416
172897	307914	47837	68	159282
196761	79296	17418	52	120898
260345	250154	18776	4	11723
22285	297001	135370	56	127435
165182	184169	14791	27	60938
21426	45248	63162	105	239808
91467	283171	41425	32	83980
296291	87227	139474	124	311009
63472	91763	85243	112	267446
50853	261424	58754	55	120337
203941	52322	54662	112	246662
56787	125865	41870	10	27613
