Node1 	Node2 	Distance	 Time	 Settled
110931	264752	58647	7	17312
189097	2549	152180	179	288020
248632	231999	90140	89	109863
128878	301401	105663	31	75081
30238	151421	169676	49	105853
154573	2081	87121	135	297519
250004	35151	55940	7	22657
42464	13534	75707	3	11233
237754	267375	88829	116	264835
184520	274581	16509	11	30078
124220	167815	80918	7	22930
49447	139936	115652	8	24797
35381	34436	98833	21	51626
276217	55363	61294	52	114640
108301	262230	58104	55	121503
26527	63967	74706	102	213656
214133	202592	14804	38	89962
110858	308474	58063	48	103090
143845	58273	36602	5	15636
153895	299866	18534	47	104822
10454	68166	99055	84	189224
284204	12330	39044	24	55723
216055	44913	58132	96	126794
240036	192558	34071	33	85173
290336	286133	3783	0	779
31643	223294	173132	56	131346
38491	604	92422	83	164746
136992	6221	51196	50	115491
158290	150287	46618	14	36780
292741	284227	7094	2	4383
8749	251110	150058	16	43827
156267	82217	48553	43	99504
196383	160360	25903	13	36895
96142	181323	33269	17	45625
291053	256878	58448	112	267860
28567	172710	87276	13	35801
188055	76503	11406	60	102644
36234	305481	59759	13	32792
217422	106048	81812	61	146650
180972	117039	28165	21	47971
151795	263631	13739	5	13489
57260	90259	50835	2	7600
258619	127110	51280	18	46712
36380	172389	74237	13	35965
187279	45761	23177	86	189146
208440	259887	89911	80	184967
257508	57825	95249	17	42013
70154	196499	131383	12	28581
115077	217849	49034	87	103729
187918	111394	49195	14	35013
216454	287691	28329	34	85145
15919	277675	82037	85	188250
161075	9705	120936	40	92293
163977	15474	58473	91	195245
32400	238654	31567	6	12866
83158	130011	17945	1	3149
173181	78804	153777	131	281437
239006	55070	69622	64	135531
221611	272605	27195	47	99472
309933	311037	7577	5	10618
21700	135187	67037	38	95805
165283	53517	84728	98	227243
116260	189626	51396	12	31635
250434	233753	21774	2	5460
169065	21584	74641	110	240321
207317	252488	15149	9	26287
37482	149600	67063	37	86849
254407	105999	143573	68	153787
262971	73241	48110	38	94041
272833	57534	77814	123	132345
164797	239393	115486	50	114637
205338	217519	14069	24	58472
12255	55744	63724	7	11198
218566	294887	33650	16	30579
9150	298057	21452	15	37177
119743	102239	35644	60	129924
1394	192020	89465	65	152641
184958	291902	12370	3	9003
79049	17305	22616	21	55530
306601	256159	62010	92	152823
300501	67846	75454	115	118221
218764	151631	41747	11	29527
53258	85598	164944	82	196297
87456	41242	68402	107	245240
80375	88556	74673	111	249066
219903	162987	62103	55	126364
303237	220112	42840	33	77886
56204	189749	87575	132	160945
287208	101318	31965	53	82386
8979	12630	101699	243	281588
213846	187012	21530	26	65256
36795	154970	95814	44	100247
134142	161378	103591	92	220922
198966	207804	8807	2	6829
202263	40404	91790	81	181123
204422	71223	31583	49	67132
198886	274254	30337	11	12784
124658	285965	168325	151	304351
225670	153149	22534	15	40127
186230	40168	68450	68	142459
92600	15118	59592	17	46544
145248	151993	49471	58	131912
302223	236053	46462	13	34165
50872	243197	66377	6	15541
289384	55769	46964	24	61550
82329	7559	39858	20	50881
230423	228747	8450	6	17747
82673	104207	39396	14	40600
53170	165981	59106	33	79697
288016	29819	61336	47	104516
40745	65281	191089	125	279791
287458	142226	23960	25	58608
239375	4126	13920	9	25699
220848	131445	59924	18	44808
301548	247221	122936	125	296587
307888	284412	3139	1	3932
143065	66000	56398	47	104297
269483	240684	44323	12	31433
286436	224022	25873	12	30807
184560	130711	90715	75	176044
156644	110545	198641	123	291893
186845	311954	20703	44	101397
15062	102727	30215	121	284321
147836	256467	43652	14	42623
192617	276318	20008	64	154733
84459	84053	73993	51	109926
213568	279724	44955	7	20012
136665	52660	162128	129	284891
97803	299596	32341	11	29399
265231	62086	58436	63	144272
135069	292657	41695	30	73020
234066	6374	45763	47	111469
18036	222123	78607	52	119806
25108	281780	81299	44	103061
227930	196624	10779	1	4703
211087	116755	45232	37	86686
200329	17709	71359	60	133490
269875	275577	53023	59	136411
275197	273906	20958	34	86198
167411	29543	84932	132	291587
254439	245438	128839	74	160539
258128	97336	101889	37	95735
277016	269318	40646	5	15503
39796	7408	98784	95	193009
245952	306067	60328	119	267553
286642	24228	15246	2	3846
26556	192631	34593	5	14911
250603	151715	12685	35	61978
212979	127795	42151	38	90457
229708	223303	21123	8	21311
50759	273795	142298	68	159832
119623	236470	40286	15	38585
242575	8492	51967	49	109898
287818	126303	34467	33	80497
35254	183038	55295	34	81282
100106	89957	136494	104	219223
65292	116358	175533	83	193489
121872	126941	4263	0	384
23931	153617	47842	39	91980
55009	274897	82225	49	111141
189250	37851	65317	31	77094
58904	158996	82878	59	134274
92259	175887	75673	67	149658
44842	243956	40797	17	47890
126491	18543	33812	16	45335
73477	125468	69485	32	78777
231227	201946	17492	13	35237
247685	159694	74264	15	44309
87620	260191	55761	68	148580
250584	207616	18617	15	34216
206650	223905	41373	41	91535
51649	267410	113080	125	294313
140728	6329	31488	2	7692
131646	132854	9811	0	1046
202738	208624	13306	5	16420
280083	83632	145541	113	245920
54609	157328	135195	30	81783
8336	156782	87287	72	168675
120434	275353	49011	31	73742
110111	249416	77115	5	15809
26973	1354	129927	71	159560
266591	303831	14946	39	93355
108899	103553	2040	3	9621
199754	95280	37936	35	72813
235653	54352	51144	55	117977
9910	133272	29979	11	27355
160834	53929	71732	29	73889
46536	160766	94979	15	39364
119944	291057	38066	14	40188
33633	242247	47484	8	22447
114518	187659	51198	39	96472
272070	151122	35396	32	74991
244740	200860	43592	36	90102
311001	247568	20874	13	36449
92041	56264	178962	121	303840
86204	82856	102796	68	152483
59895	137763	88308	47	116496
135727	10640	45740	63	148848
203730	17792	91552	105	231742
216036	36521	54518	58	132721
222923	163026	50032	76	175598
296657	74650	145382	119	282134
71632	141641	62100	58	132440
259419	120615	20320	1	2459
103239	191798	30816	18	46317
117494	272938	82914	21	54620
94501	249292	98088	94	211832
305525	62093	69531	59	136144
72460	297432	51750	33	81551
24732	138267	20585	1	2510
101405	43578	33950	82	124624
228969	210466	148453	23	45035
142014	197880	40441	17	41376
192141	311277	150869	128	310031
65774	201705	158233	61	149063
183134	204436	15393	17	43436
12786	235554	105177	27	69187
301056	160295	24770	38	89961
11592	117433	84872	79	172958
264586	5935	37073	10	27660
92214	115349	44960	15	40416
140031	195033	92995	49	104985
6439	262372	39614	23	57091
130996	141508	63448	66	128588
3626	90159	28459	15	30674
265392	138723	47465	47	58950
156489	203529	54419	132	129065
50854	45601	166630	274	265217
168955	70737	68145	28	36381
196843	260830	69939	104	98778
202893	142260	41462	98	103693
69375	138992	75508	8	21351
24703	49148	75613	0	2201
252898	62153	54745	13	33233
49473	281022	96703	16	41393
157551	191420	67357	46	102204
74334	293376	143129	38	90737
105573	233029	23685	9	23062
125362	170819	50693	39	87487
47517	283158	58017	15	35072
303859	213466	25186	55	128946
153707	229205	26021	11	26690
81223	118948	71310	3	9921
93317	181118	62460	20	50484
20666	307208	41257	40	89385
126640	167062	83236	7	20227
245906	53762	67025	73	124659
271403	243104	61643	23	46265
156375	47230	79611	45	102101
304204	129867	30393	15	37363
230751	307446	33573	68	160874
219316	194111	50205	93	199485
78835	203177	55212	4	11998
209410	112160	123659	102	244519
225175	54045	66253	53	114409
22654	146812	7927	2	4972
175911	268283	191074	130	306879
242178	150078	15159	7	19288
242769	52593	68968	54	123194
7784	222506	47831	25	62065
112430	40958	48270	12	27216
310855	259809	66672	47	103383
99892	218228	49794	72	144290
184548	255266	33714	8	22261
47213	52643	52831	4	10872
149548	244619	31382	5	16865
191653	95250	37870	34	84806
100250	67626	116693	109	235414
205511	211800	26202	36	89651
266873	243712	31043	16	40539
29197	219445	56431	4	12637
81338	207043	19118	27	67882
277083	81057	191354	128	310682
100450	262890	8518	1	3743
160978	302816	79219	75	175118
264905	199863	30214	63	148657
87725	125125	22236	3	8137
141322	240436	44012	67	154966
40140	172207	104682	69	154463
294724	167187	10417	4	12147
103672	166535	53728	36	79105
280444	119120	68902	54	120655
63763	51332	46295	4	12171
67911	10308	107715	89	189259
51854	141057	79830	84	174931
73846	270957	66403	9	26632
148708	26922	100411	34	77696
271098	179235	34321	28	66114
302605	84293	47935	55	117932
17565	113069	46443	4	7931
250888	307436	28065	39	89281
206065	186957	20902	10	24692
9897	260012	27981	29	65963
31197	46175	58816	116	246268
264507	57182	70477	65	144979
21542	96270	113733	126	280401
297168	131754	34978	3	8514
245363	114236	53302	93	198025
232239	178974	29283	37	88085
75591	126102	93351	20	52547
292394	9189	59835	30	76859
63258	133796	78717	28	62362
20373	175705	72355	45	98901
231096	33035	80834	75	154100
309876	294596	15129	6	17922
181734	123483	43316	45	103305
197724	49677	53182	87	191256
114221	161441	65977	3	8458
302997	173788	26786	29	70033
4368	173228	85140	9	27398
279319	261127	82429	69	157668
51109	91766	99090	31	72867
206354	97842	22269	1	3954
164364	135750	72409	68	155893
51679	13342	77628	35	80253
112563	307729	118554	90	206628
45846	127144	48159	12	34871
182266	165569	15689	11	25893
160246	140825	30378	46	107709
188385	240680	17461	2	5918
112925	22783	238239	132	309690
289329	298553	19211	60	76643
229185	196780	19514	16	24780
216746	155946	44862	30	69808
64899	94392	11122	2	6917
3621	217658	13197	8	20743
210964	70578	93933	110	271443
170157	242603	47583	28	67355
281611	256067	120306	47	108851
121796	113029	7508	1	858
286280	291893	12930	4	11865
281487	285655	79252	12	33155
118445	203024	38215	13	35266
57868	249335	55569	30	70419
209911	41421	31424	101	210577
262298	144199	14263	4	15449
262831	107712	80226	46	109224
172312	307813	46821	51	116750
202894	88952	19970	4	11728
269573	22932	91303	38	92916
289122	235780	3542	1	1227
267227	229853	162455	51	116470
167171	196016	31067	79	129811
235413	2927	62114	65	136666
190209	145941	42138	59	48627
289444	66592	128625	191	286713
213638	56927	126583	78	160259
52723	94930	159624	77	147900
159974	217780	42228	18	41916
144625	266089	11942	156	273156
263761	43522	36432	119	204160
302981	46247	56657	216	254117
86276	154169	48634	4	7541
69137	217330	29223	7	7803
126804	277890	33801	24	33001
135266	162516	1065	1	24
308568	279659	40266	16	31849
158811	18951	127003	183	289851
97470	102205	17692	2	6156
68903	251950	86871	32	55445
254113	294552	74590	21	41075
210204	56990	120451	205	214016
217594	123836	61245	134	125628
303026	57736	75348	131	128337
42924	295666	32528	18	21548
52780	171113	39901	13	16372
108246	57644	88211	149	184355
248988	243260	86246	45	81433
229868	122813	17778	3	7308
115295	179746	43384	77	125122
191097	266715	32676	36	77455
299123	234886	13742	12	31329
54070	77204	86147	124	142483
165158	163774	47485	157	245837
237108	83330	36997	52	94574
177039	311063	24942	54	101965
182489	233674	31813	42	75328
302904	243821	8552	2	5217
218325	178280	26369	15	29243
140977	123074	192359	143	292564
96276	231742	103373	17	39526
301415	95996	52706	86	160153
17249	94424	15298	5	8933
28897	54006	78015	6	15783
157604	197391	31388	21	44037
92258	209095	68394	62	98935
60095	262184	97217	18	40788
25100	185256	23048	7	15623
230117	35595	65826	120	128939
219609	220850	48988	103	95021
179913	91496	84170	114	170780
247918	145411	64786	16	40658
95828	87405	64821	23	52594
306735	26001	52246	112	147168
274937	252308	9652	83	148344
62999	145259	39400	15	31838
216468	192500	34711	38	82974
107214	257168	40560	1	4758
164158	29280	137496	200	297425
44515	9491	48803	4	11927
264	91897	97729	79	150004
151432	53595	113362	131	267296
260047	33232	88998	102	195995
126453	98335	35668	75	125896
151134	61845	33701	21	44795
168970	75083	166277	146	286838
119384	79504	85621	92	187673
62848	246316	44198	23	48882
268797	39432	85191	81	163910
229547	111802	50947	32	69210
212852	228701	35268	29	61153
5168	235341	44119	57	53634
121944	27536	65737	60	58928
252781	310904	14343	127	111536
266219	213023	144726	123	114227
8137	304107	54981	190	165620
171729	306056	35455	62	54695
146579	251487	30304	37	39953
261511	150804	49091	155	142039
135730	243033	38420	35	61085
6022	128406	70343	6	19484
11504	297902	13817	15	39084
265244	123619	137043	128	281846
144440	127900	21431	102	202366
60762	116640	116657	45	97182
295634	103937	33657	68	138875
191542	58870	94987	124	231704
13961	227623	65109	70	133617
297141	12519	92465	53	103499
254505	4904	100515	94	187341
66882	187974	100653	56	117992
155163	125627	52047	85	173395
4191	84254	138998	133	266502
56386	290442	75572	26	50774
45055	256035	56838	3	7759
232159	203265	18123	19	45250
22171	218564	40779	28	53052
233139	141349	48836	68	135754
176558	2510	30741	22	46773
233597	275858	19757	20	43679
149698	298755	19064	10	25442
146064	175701	34993	31	65559
122806	6150	78168	77	154754
310184	231667	33556	29	58897
8906	69361	92270	88	167249
193406	139764	85751	87	173036
199667	255534	66316	77	156620
223168	7410	42554	55	117932
246374	198509	102604	75	153271
256281	263335	81495	91	182202
264656	40976	31680	105	215489
301818	126418	24226	36	73624
289490	234708	6450	2	5285
24251	228568	36832	28	57857
308067	199980	29028	88	151958
117329	285783	44842	35	69825
255089	97378	109593	34	69268
111063	25774	50888	2	5700
126491	291909	27095	141	242932
84810	142930	22958	14	26736
222154	112445	154615	134	277514
180769	5177	35597	12	32684
270917	93951	56837	84	170533
48085	281715	177378	144	295497
158198	102064	34871	21	48782
85382	83867	79253	70	141037
123422	121285	30950	3	9635
306795	289383	9346	2	4684
123161	291687	26711	21	48716
72891	110277	106035	111	226202
77785	258143	107323	90	187877
293448	299905	30780	31	64960
260793	202762	83335	90	177717
182044	241365	26345	31	65735
193388	208155	11161	2	7178
201016	117508	105070	113	204081
95181	65533	17292	3	9599
47605	237043	49983	5	10699
177143	26942	127692	119	225327
5037	171127	50843	8	19900
290935	266843	9686	3	8404
135369	43331	79597	65	126280
78582	226678	37717	24	53850
143336	257148	37665	11	27001
230410	299797	22460	34	73581
68441	58184	154022	120	217597
272566	52632	182297	172	302997
267552	179315	30960	5	14324
18519	40522	50144	107	207495
189739	69096	63283	55	110820
229753	27550	171456	145	285456
41728	186335	74899	43	88712
52904	136748	65568	11	30860
77971	191983	105855	72	151039
309320	64862	59414	118	198819
31215	258611	17198	5	7176
252837	138631	45115	9	22108
184776	106172	34246	39	75215
86892	159277	42930	3	6644
107559	89492	115454	111	211440
117297	163841	22218	91	193379
267324	293160	73224	52	108515
64901	73113	23147	1	3066
9694	176173	23846	36	73783
131576	60141	69999	96	198521
180559	30949	61122	63	118298
298555	77781	25881	19	43424
136310	63141	23547	5	9795
123101	263015	106875	128	272792
286304	187849	19862	31	63222
285014	118713	33212	43	67256
7176	229733	46549	65	125958
270379	131548	50873	10	21681
194840	154475	33277	30	64594
199506	150579	15688	9	23840
243820	144244	15516	34	66392
38793	84149	114755	85	175947
246821	40754	40401	123	247039
301483	53928	101292	127	258088
259335	185648	50844	56	108629
251886	277020	48440	41	87742
85152	65896	174367	122	243455
197821	183799	21278	8	18312
252468	71986	69364	93	196188
195080	53283	141926	140	301388
224192	246803	18728	7	19507
37192	268157	66102	44	90183
150163	3721	23084	16	40398
20850	147874	99442	4	10905
248308	76473	33802	45	94415
274735	140086	82642	72	148904
252477	66557	126500	131	283095
13309	47437	101235	7	21192
33536	27932	161735	131	265330
295163	265849	12183	3	11126
309233	121882	36161	55	107425
43377	181199	62095	45	87893
234027	207173	22240	32	67395
118183	273674	106203	136	279203
299549	32665	92579	111	216446
144213	171344	29385	8	21765
248333	187119	28572	68	111070
102521	149646	38866	34	74944
39573	211331	85192	107	197948
135755	65837	81852	116	225996
144110	279484	70005	66	122591
10975	63036	37529	44	79727
241628	751	59741	62	127616
26509	145047	54427	53	101515
281898	146959	22698	6	18649
211587	88909	32749	15	35805
137622	246448	102443	22	53595
146555	224228	10533	1	3241
69796	128568	134857	24	58633
87618	194787	43492	65	126078
165570	231940	28122	35	76102
290653	91653	41739	32	69362
151973	234990	37613	30	63706
217770	212512	11618	9	7774
174401	122225	47713	45	89936
192614	31799	60086	43	93974
230121	166837	16661	5	15252
13469	6651	29162	5	9845
113472	94391	127611	107	204249
227742	258879	74716	74	147619
304407	146828	26669	33	60834
70628	32669	157037	119	236109
28034	213307	112196	28	60326
65424	75633	98968	134	263324
258698	102402	11088	2	4506
308129	183189	42172	35	74928
310694	177988	14860	11	18978
31910	103277	29217	2	7834
177327	261203	49512	40	83425
91655	83939	47160	3	9959
104542	17225	16151	0	2428
69969	220739	48647	6	12650
62738	127204	68458	24	55717
262192	149783	5009	1	2004
155402	94647	80027	96	192839
155333	302480	71096	116	221781
97144	306494	33140	72	144020
249531	290109	33129	26	52294
284708	15275	24481	57	105004
151822	36019	125028	138	261819
83864	114977	75415	57	103662
212202	183330	15747	16	37843
70740	179417	78215	23	54794
262325	75683	56559	132	258879
297123	89716	61912	53	108459
121481	166443	41234	16	39981
78503	201293	25654	7	22488
48316	153980	53752	6	15893
194263	73543	40140	62	121356
93730	199301	54760	16	35053
214076	63229	61687	73	143271
160568	36434	56990	123	231651
145374	8941	29717	28	49175
30854	230122	33665	13	25782
209759	107870	38721	34	68468
39587	7417	101354	107	172208
278059	28294	227216	164	301250
90992	141387	111580	58	104606
204254	305299	28336	35	63665
297502	9978	35372	35	73963
37544	118646	56803	4	13093
306106	189434	20645	18	42194
258001	305148	82039	68	130409
36376	219585	62952	36	73291
2218	307647	14903	4	6105
4457	63468	58692	107	205095
60504	278065	164980	144	301879
161028	175632	55069	24	53215
94154	157122	66126	88	179903
191371	57239	31383	2	4314
225	116858	101912	65	125148
216648	45148	56555	71	119791
12821	179338	97546	38	82200
148836	38414	109135	140	286968
224078	241010	20223	9	24323
104267	89794	124187	113	216592
120469	221741	16965	2	3890
188188	23271	53169	71	144378
208695	295320	31252	44	90720
37152	55339	58451	14	30012
309912	85844	99010	130	239595
279904	281873	64609	130	268948
127897	211625	51990	84	173616
199936	161777	55791	118	237366
299580	215444	31183	52	107335
174672	284297	29144	19	44173
277312	141225	135337	6	20675
215390	195119	33657	27	58658
14533	160679	64654	58	118787
265049	98376	46242	91	188915
240823	185127	26659	46	91114
282733	178147	26676	14	29344
95670	228258	67198	30	63302
26868	294681	100932	12	28465
35181	188484	59642	42	89031
241683	81880	60216	28	58637
184009	137072	44159	45	92880
133419	304352	50112	72	146162
300353	186463	17520	13	29982
135302	264597	39622	17	42105
33375	174855	87773	53	102454
32298	72358	53652	32	69115
108383	57447	50677	12	27952
117415	224386	56648	51	99727
111123	259100	34129	1	3100
48731	113243	70184	15	41415
107394	232362	20212	3	7957
185143	10164	47448	56	108306
274142	173392	12761	8	20669
131943	105178	136424	135	263193
262354	212674	29022	20	47124
248783	296914	86407	67	132891
36894	217482	88766	95	189212
141755	46335	107537	93	191643
159187	51114	113744	109	214117
146375	176750	40503	57	118549
76376	200817	76003	88	176173
243692	263338	26735	65	131745
281457	157221	51771	87	185818
30954	216587	70625	89	171307
56104	282380	34803	2	4806
254890	189054	133401	98	178873
31521	151211	25336	5	9437
74327	254513	124671	4	13641
204908	215548	3813	2	6541
116131	234831	39705	14	35494
116225	125885	152056	132	281258
21533	33125	162147	157	308543
141645	75630	78909	125	261352
106663	147323	64450	45	93645
248805	74342	232318	150	309895
212349	220886	49642	32	71663
168651	198993	29931	29	64066
220761	55614	43535	8	15870
154994	250887	46553	33	71276
234605	286666	24736	34	69878
236952	101548	48331	78	160488
278224	299464	11736	39	84722
51092	226606	57398	6	14632
3709	49849	196554	147	295331
206306	14567	27147	23	52314
217338	245385	23179	11	26459
98755	311116	25303	33	71614
279358	129570	72743	55	112924
75483	56533	111436	68	138978
210665	121200	46573	53	101845
117726	106375	109111	119	231597
93254	288773	84770	65	134883
149194	118215	82046	38	79221
222361	240925	22152	14	26813
149938	26903	106716	79	157058
150602	217915	28051	29	57599
55068	240399	76633	64	124873
278246	5335	83917	142	284374
117854	1235	92995	99	187339
8697	252752	23490	10	28898
223024	120800	22633	1	5814
31940	134430	113545	107	201290
225638	74555	158783	131	286800
24513	209511	17368	3	8661
292736	121477	42074	43	90726
186062	207276	7817	2	5328
107380	93332	42509	8	22463
234609	156970	37419	35	74375
84667	160124	52909	19	47689
90330	161644	143844	121	262767
158306	223783	24407	2	3495
13316	17748	177355	117	227736
162202	200087	31711	17	34871
252747	25154	17319	1	3534
55586	262800	63771	14	33983
62962	194750	52081	35	71327
256008	246179	46585	17	30167
183229	176151	24737	33	73838
222375	61432	128634	139	289315
138139	93804	99083	127	250040
7402	65676	161436	140	302230
50534	15793	32431	3	7974
308564	36156	87973	122	210100
213829	182639	7914	1	2464
35450	92455	130364	131	282391
298077	62862	47566	44	86100
238321	129607	24497	11	18685
40489	160851	80448	69	141953
27220	29125	68291	9	29384
66290	156938	112107	82	166641
54773	124308	69741	54	102127
251501	308377	17166	41	85453
216144	87927	192073	152	293418
151493	16975	18613	14	32404
215060	86600	50198	130	260783
204993	220954	53683	53	112066
104797	183337	117521	66	122059
30750	177594	47595	41	87872
144937	288277	22588	5	11937
288566	172259	48506	42	90760
51863	191064	69541	56	113483
52913	282827	58025	15	29629
114654	197770	36631	70	137327
115999	94709	32453	28	48371
141578	20958	163022	143	294788
17684	211926	79995	90	184179
182095	78541	20317	13	33868
166798	50749	142220	155	311186
189842	246185	29094	21	44355
50931	84705	88700	49	79575
106682	295014	54000	69	131620
6292	268077	27850	25	55295
173598	7076	54169	67	136248
101056	5996	127522	137	275885
116248	277836	41529	36	76770
257368	200488	66317	43	88057
202960	185480	15521	6	15851
215259	144008	34425	48	94679
182951	208055	6491	2	3790
170749	260860	51389	7	14664
182602	218345	14591	21	46212
26759	265710	31387	4	14151
185945	148307	99703	99	191748
235557	145457	10548	1	2227
125636	298666	28427	11	25260
135474	143505	61190	72	113843
227640	232966	13394	15	31151
15569	297301	13958	77	134277
19674	73696	49115	49	85186
271939	186202	61424	62	115335
113574	227741	78246	28	57141
15322	293008	15343	2	5570
133397	68143	90780	31	67227
142575	78804	199956	144	306807
227619	194410	15702	25	53362
143552	269485	32068	7	20812
248208	311915	27463	36	73744
131347	261377	30384	5	13992
193629	107884	31486	31	66085
4689	113700	24601	66	128250
164881	247517	35317	56	109714
260018	98758	27321	117	229396
44307	88267	46785	5	13070
163623	174947	58974	11	27650
140343	119657	48165	2	6173
178446	158398	33407	32	65157
281280	125519	36201	27	58136
310564	196440	26577	32	64014
211864	79173	16358	9	25022
289979	257729	93125	106	189274
191208	282035	21350	21	48370
15436	119806	55459	62	128594
158480	205184	74843	14	32060
4338	171226	16918	35	75054
73716	27276	157754	118	242552
154573	123740	27967	4	12079
83868	68532	31036	1	5537
202337	114929	20937	5	13732
101584	67853	134534	126	238146
