Node1 	Node2 	Distance	 Time	 Settled
209410	112160	67335	205	271552
225175	54045	50237	192	250926
22654	146812	5759	10	13632
175911	268283	150505	240	311323
242178	150078	10373	38	50699
242769	52593	54442	203	258080
7784	222506	39872	118	155982
112430	40958	46561	5	6069
310855	259809	52684	210	257011
99892	218228	38532	141	185675
184548	255266	27446	126	165861
47213	52643	49215	18	27582
149548	244619	26882	116	149801
191653	95250	30748	143	177178
100250	67626	87982	230	280408
205511	211800	18232	70	90772
266873	243712	22960	73	97802
29197	219445	52721	88	115172
81338	207043	15232	38	49991
277083	81057	117104	234	309046
100450	262890	6870	7	9427
160978	302816	63376	187	232817
264905	199863	24931	123	157779
87725	125125	12370	34	44049
141322	240436	36403	116	156618
40140	172207	83799	198	248431
294724	167187	6842	15	23341
103672	166535	37368	121	160790
280444	119120	57448	197	243018
63763	51332	33735	31	45527
67911	10308	86803	186	243477
51854	141057	66998	208	261477
73846	270957	58391	22	37405
148708	26922	80701	226	299070
271098	179235	27393	107	136359
302605	84293	35615	165	196932
17565	113069	37484	60	81275
250888	307436	22679	109	131498
206065	186957	10983	46	60592
9897	260012	21533	96	124163
31197	46175	51710	181	230557
264507	57182	58224	187	245167
21542	96270	102395	216	288830
297168	131754	30073	38	53101
245363	114236	43443	163	199591
232239	178974	24154	111	147293
75591	126102	78827	96	123478
292394	9189	46320	190	235868
63258	133796	57821	195	227932
20373	175705	56382	129	169968
231096	33035	51059	195	250542
309876	294596	10047	30	42847
181734	123483	32825	146	183738
197724	49677	42440	193	224676
114221	161441	52027	12	18406
302997	173788	19194	97	129968
4368	173228	77126	47	68364
279319	261127	65958	200	252969
51109	91766	83026	196	256029
206354	97842	13098	62	79569
164364	135750	54865	182	226710
51679	13342	68277	216	267421
112563	307729	105506	169	218726
45846	127144	37188	35	49777
182266	165569	12352	52	69626
160246	140825	23103	119	157235
188385	240680	11042	27	34942
112925	22783	153743	246	308704
289329	298553	16428	89	115655
229185	196780	11655	39	52248
216746	155946	34524	140	187635
64899	94392	10227	3	4070
3621	217658	6672	6	8539
210964	70578	66604	213	278876
170157	242603	36449	85	110507
281611	256067	107632	205	267082
121796	113029	6569	3	5262
286280	291893	10683	49	53474
281487	285655	68441	74	95278
118445	203024	22322	37	49906
57868	249335	46214	130	163700
209911	41421	26518	118	153893
262298	144199	11446	35	48053
262831	107712	60530	147	195442
172312	307813	37822	97	120600
202894	88952	16529	53	75084
269573	22932	71426	191	216334
289122	235780	3001	3	4837
267227	229853	131384	157	189348
167171	196016	24701	109	141291
235413	2927	44303	185	231894
190209	145941	33215	140	182135
289444	66592	81345	228	296213
213638	56927	110342	230	306975
52723	94930	136079	186	222806
159974	217780	30771	34	42303
144625	266089	8469	21	25163
263761	43522	31062	144	180442
302981	46247	46165	183	236487
86276	154169	33478	22	27024
69137	217330	23605	8	14096
126804	277890	27803	59	81687
135266	162516	1065	0	84
308568	279659	29942	137	180510
158811	18951	102973	187	240294
97470	102205	6991	4	6699
68903	251950	69510	109	143813
254113	294552	62637	111	144264
210204	56990	100128	241	304572
217594	123836	44458	171	210395
303026	57736	60636	211	272381
42924	295666	27478	52	68907
52780	171113	29712	20	28020
108246	57644	68142	221	267421
248988	243260	66578	95	127839
229868	122813	12812	43	57641
115295	179746	33323	130	167112
191097	266715	26114	107	140978
299123	234886	9671	37	49423
54070	77204	72606	209	261291
165158	163774	32563	143	188235
237108	83330	25454	130	163640
177039	311063	20125	97	123487
182489	233674	22906	112	148176
302904	243821	7082	21	26180
218325	178280	21303	45	59768
140977	123074	90359	230	298649
96276	231742	85688	94	123998
301415	95996	43002	184	227478
17249	94424	11032	5	6168
28897	54006	64887	110	127105
157604	197391	22928	58	78581
92258	209095	53350	85	106770
60095	262184	86025	65	92324
25100	185256	17701	30	40555
230117	35595	51351	203	253930
219609	220850	38506	173	215568
179913	91496	68738	218	270703
247918	145411	47890	81	100987
95828	87405	34747	49	67612
306735	26001	40262	192	224883
274937	252308	6218	3	4871
62999	145259	30964	39	53045
216468	192500	22641	85	105612
107214	257168	31516	15	22667
164158	29280	113305	197	268332
44515	9491	37589	17	24800
264	91897	81151	213	272483
151432	53595	84418	231	292442
260047	33232	60554	208	270708
126453	98335	21535	99	127666
151134	61845	26862	134	175653
168970	75083	84315	216	283377
119384	79504	64554	218	275433
62848	246316	35153	86	109660
268797	39432	60269	209	267445
229547	111802	35059	165	200399
212852	228701	27086	104	139167
5168	235341	34149	92	111414
121944	27536	56970	200	253114
252781	310904	12705	54	74759
266219	213023	121179	150	195639
8137	304107	45809	145	193337
171729	306056	25970	73	89591
146579	251487	23674	94	119416
261511	150804	30700	90	111612
135730	243033	29294	67	90022
6022	128406	57873	125	164319
11504	297902	11408	34	46785
265244	123619	80774	233	295958
144440	127900	17960	39	47693
60762	116640	98268	192	210100
295634	103937	23329	129	156663
191542	58870	72558	237	278795
13961	227623	48563	150	177364
297141	12519	77138	254	291049
254505	4904	76142	231	257060
66882	187974	80108	153	169536
155163	125627	37154	192	211769
4191	84254	115148	234	307409
56386	290442	59430	117	152772
45055	256035	40360	27	36766
232159	203265	15606	52	71271
22171	218564	30058	135	176813
233139	141349	41367	179	223164
176558	2510	21510	96	123899
233597	275858	15497	85	107718
149698	298755	16658	30	42968
146064	175701	29105	107	140541
122806	6150	66447	211	267580
310184	231667	27292	117	135194
8906	69361	76700	229	285669
193406	139764	66496	224	265393
199667	255534	53136	198	249751
223168	7410	34644	161	198382
246374	198509	92187	149	194667
256281	263335	65733	57	80741
264656	40976	21265	48	64094
301818	126418	17425	73	97619
289490	234708	4719	8	13869
24251	228568	27537	85	104621
308067	199980	22259	118	154907
117329	285783	35836	116	151090
255089	97378	82435	105	128517
111063	25774	47142	56	72538
126491	291909	18190	72	95251
84810	142930	17764	40	56740
222154	112445	125534	228	287800
180769	5177	28557	122	162486
270917	93951	46627	178	223700
48085	281715	119017	225	298336
158198	102064	27229	71	93255
85382	83867	61579	194	251531
123422	121285	24803	17	27407
306795	289383	7215	9	13284
123161	291687	21062	62	81953
72891	110277	92568	236	295791
77785	258143	88032	223	298326
293448	299905	20526	100	134704
260793	202762	62639	136	177067
182044	241365	18359	85	107204
193388	208155	8490	26	30599
201016	117508	85495	224	289464
95181	65533	8255	2	1782
47605	237043	44889	42	58831
177143	26942	98474	225	302561
5037	171127	43861	102	136193
290935	266843	9365	32	45315
135369	43331	70267	200	261238
78582	226678	24434	85	106496
143336	257148	31452	133	174086
230410	299797	18262	95	120794
68441	58184	128032	227	305982
272566	52632	143610	228	310135
267552	179315	25555	26	38372
18519	40522	45866	136	179037
189739	69096	51093	181	232044
229753	27550	91527	236	295663
41728	186335	57079	114	150849
52904	136748	48108	72	95755
77971	191983	88130	123	162964
309320	64862	52025	200	253811
31215	258611	14903	6	9491
252837	138631	28961	41	56433
184776	106172	23154	127	155450
86892	159277	33747	13	20753
107559	89492	94806	225	295202
117297	163841	17207	25	36093
267324	293160	52922	112	148517
64901	73113	14750	6	9500
9694	176173	13902	53	68630
131576	60141	58150	181	231601
180559	30949	44551	183	227119
298555	77781	17171	88	110980
136310	63141	17596	13	18920
123101	263015	82615	101	134487
286304	187849	14645	71	87257
285014	118713	28658	140	174760
7176	229733	35434	134	171560
270379	131548	36895	97	122819
194840	154475	25641	122	157933
199506	150579	9866	43	53080
243820	144244	9888	34	47791
38793	84149	83871	195	246707
246821	40754	29278	146	188371
301483	53928	84861	227	293347
259335	185648	43175	113	146545
251886	277020	37320	145	188980
85152	65896	139712	200	252604
197821	183799	12057	28	38017
252468	71986	53701	222	257823
195080	53283	104649	248	303570
224192	246803	12427	19	29423
37192	268157	50180	123	163011
150163	3721	18051	81	111295
20850	147874	33808	10	18173
248308	76473	26309	126	168981
274735	140086	65637	202	259346
252477	66557	76536	226	292847
13309	47437	93844	81	106298
33536	27932	110966	212	270803
295163	265849	5466	12	15669
309233	121882	26359	118	159036
43377	181199	50795	133	175774
234027	207173	15339	67	92441
118183	273674	93186	200	257117
299549	32665	73097	233	277984
144213	171344	22307	88	106670
248333	187119	24706	123	151881
102521	149646	29387	127	164282
39573	211331	67511	175	214521
135755	65837	62135	201	259344
144110	279484	53347	200	250170
10975	63036	29317	151	181288
241628	751	51200	195	250065
26509	145047	41478	128	161741
281898	146959	18004	84	104217
211587	88909	26666	94	120210
137622	246448	86543	237	291964
146555	224228	9055	7	12794
69796	128568	101643	218	281271
87618	194787	24045	99	121447
165570	231940	21176	96	124123
290653	91653	30564	145	188918
151973	234990	28904	104	141722
217770	212512	6408	12	16803
174401	122225	36306	171	207060
192614	31799	46312	187	233639
230121	166837	12989	56	80256
13469	6651	21682	11	15558
113472	94391	104952	210	272527
227742	258879	58715	202	264692
304407	146828	16835	96	119694
70628	32669	138837	228	306754
28034	213307	92293	105	127094
65424	75633	81487	204	264003
258698	102402	7652	2	4444
308129	183189	33792	111	145206
310694	177988	11920	32	45629
31910	103277	20687	19	28488
177327	261203	31264	126	175211
91655	83939	35134	69	93680
104542	17225	12045	6	8278
69969	220739	43113	21	32343
62738	127204	53960	111	142266
262192	149783	4439	6	8450
155402	94647	61411	198	252291
155333	302480	63275	198	258195
97144	306494	17129	39	49606
249531	290109	27630	82	102865
284708	15275	18765	95	123299
151822	36019	76567	220	289090
83864	114977	59980	160	201921
212202	183330	9852	19	26907
70740	179417	66962	101	134274
262325	75683	48704	197	248314
297123	89716	43184	67	84812
121481	166443	35979	118	154965
78503	201293	20170	24	37939
48316	153980	34666	22	29381
194263	73543	31003	132	174058
93730	199301	44026	46	67796
214076	63229	47861	188	236802
160568	36434	50662	196	239319
145374	8941	24875	92	122995
30854	230122	28387	62	83717
209759	107870	26639	122	159034
39587	7417	71738	179	221361
278059	28294	149979	232	307431
90992	141387	94586	197	255630
204254	305299	22657	94	119752
297502	9978	24749	120	160041
37544	118646	45211	63	84143
306106	189434	16622	50	63147
258001	305148	72989	202	202516
36376	219585	48912	105	131003
2218	307647	11244	9	12673
4457	63468	47958	219	241694
60504	278065	137476	255	305769
161028	175632	43631	116	148650
94154	157122	42502	183	221346
191371	57239	27158	27	39630
225	116858	81011	181	226673
216648	45148	50753	188	235358
12821	179338	85530	129	177109
148836	38414	90244	227	302700
224078	241010	16060	39	57095
104267	89794	100921	209	281185
120469	221741	14869	13	19468
188188	23271	44739	183	223275
208695	295320	22871	99	124712
37152	55339	43549	85	108978
309912	85844	73945	222	282729
279904	281873	45273	94	112267
127897	211625	42292	153	196203
199936	161777	42945	174	224685
299580	215444	23204	111	145565
174672	284297	21787	83	106287
277312	141225	115219	43	58890
215390	195119	22048	83	101672
14533	160679	55975	175	220487
265049	98376	33318	145	195254
240823	185127	20313	99	126501
282733	178147	19477	52	66029
95670	228258	58735	108	148105
26868	294681	86755	84	114147
35181	188484	48085	102	130961
241683	81880	51753	196	252071
184009	137072	32383	157	194935
133419	304352	39128	108	151036
300353	186463	12405	44	61647
135302	264597	30988	30	43121
33375	174855	59900	97	122488
32298	72358	35081	97	128004
108383	57447	40336	134	179371
117415	224386	43670	146	194132
111123	259100	29923	16	23074
48731	113243	55671	114	147153
107394	232362	14243	34	45878
185143	10164	35248	162	199676
274142	173392	11077	25	32654
131943	105178	112080	243	284166
262354	212674	17785	70	96148
248783	296914	69468	119	154578
36894	217482	70423	172	214212
141755	46335	79811	221	290572
159187	51114	73270	226	276888
146375	176750	29020	120	154843
76376	200817	60859	169	206886
243692	263338	16704	87	113007
281457	157221	40561	181	225586
30954	216587	50297	159	198900
56104	282380	29379	25	38842
254890	189054	115640	171	218005
31521	151211	17868	25	30349
74327	254513	103884	26	30950
204908	215548	2200	2	2218
116131	234831	31903	85	101113
116225	125885	95124	220	291665
21533	33125	135239	227	306221
141645	75630	71202	210	272735
106663	147323	42922	142	175026
248805	74342	188549	235	311317
212349	220886	36146	142	193784
168651	198993	25596	71	91201
220761	55614	32412	101	125889
154994	250887	39335	122	155613
234605	286666	20500	98	126291
236952	101548	32994	161	199936
278224	299464	10587	24	36875
51092	226606	37947	30	41191
3709	49849	127447	232	310067
206306	14567	18525	52	71748
217338	245385	18006	29	42449
98755	311116	20679	63	86830
279358	129570	62590	179	227418
75483	56533	102140	193	260236
210665	121200	34607	145	193401
117726	106375	92773	193	253279
93254	288773	67880	144	194021
149194	118215	68857	220	284684
222361	240925	19480	72	97639
149938	26903	86922	233	301227
150602	217915	18575	91	107024
55068	240399	58254	140	182186
278246	5335	61669	211	274190
117854	1235	77056	208	270239
8697	252752	18525	40	57896
223024	120800	17321	46	63568
31940	134430	89450	228	278463
225638	74555	76311	224	285813
24513	209511	15548	12	12328
292736	121477	30028	141	186175
186062	207276	5005	9	12927
107380	93332	34181	98	122017
234609	156970	26149	123	161294
84667	160124	41939	171	215217
90330	161644	66647	211	266136
158306	223783	19094	14	21120
13316	17748	151620	219	302681
162202	200087	21494	34	49119
252747	25154	15540	82	103381
55586	262800	47060	40	56209
62962	194750	41860	103	136385
256008	246179	38067	68	93031
183229	176151	11058	35	44242
222375	61432	90549	227	300031
138139	93804	73732	208	270602
7402	65676	108875	233	307178
50534	15793	26482	12	17341
308564	36156	70213	216	279840
213829	182639	5726	6	8141
35450	92455	79012	181	224223
298077	62862	35324	175	208718
238321	129607	19417	99	115823
40489	160851	63550	215	225403
27220	29125	66924	2	4294
66290	156938	90139	251	255288
54773	124308	58935	225	176914
251501	308377	14743	75	61025
216144	87927	142503	227	311161
151493	16975	15288	80	93670
215060	86600	40853	184	214712
204993	220954	46659	175	223794
104797	183337	97806	123	167076
30750	177594	34056	108	139319
144937	288277	19403	42	57489
288566	172259	37240	182	216089
51863	191064	54318	176	208467
52913	282827	51760	96	100627
114654	197770	24324	93	118201
115999	94709	24521	46	63316
141578	20958	107195	223	304813
17684	211926	53937	140	185722
182095	78541	15345	82	103640
166798	50749	88197	228	302051
189842	246185	25284	56	77952
50931	84705	51244	132	173650
106682	295014	36927	127	163046
6292	268077	23092	30	40237
173598	7076	38451	168	208617
101056	5996	103356	227	299700
116248	277836	35657	113	134838
257368	200488	53985	120	147778
202960	185480	12514	50	64277
215259	144008	23825	108	140617
182951	208055	4107	5	8375
170749	260860	45537	179	222832
182602	218345	9803	25	38333
26759	265710	25592	34	44949
185945	148307	81090	226	295346
235557	145457	6085	8	12761
125636	298666	22015	34	47642
135474	143505	52984	148	196594
227640	232966	11574	48	66719
15569	297301	11998	53	69009
19674	73696	36408	124	160188
271939	186202	52182	143	185905
113574	227741	66446	114	149048
15322	293008	10533	25	32477
133397	68143	76127	215	274628
142575	78804	151665	238	311315
227619	194410	11501	28	39270
143552	269485	24919	110	140392
248208	311915	22985	103	134162
131347	261377	22373	47	62485
193629	107884	22253	119	152622
4689	113700	19244	104	130061
164881	247517	28057	115	147001
260018	98758	21368	100	130176
44307	88267	36802	38	54088
163623	174947	35645	21	31631
140343	119657	40798	65	87702
178446	158398	28998	128	169605
281280	125519	24275	123	145665
310564	196440	15358	58	77548
211864	79173	11590	31	43964
289979	257729	69465	216	284925
191208	282035	15844	18	25726
15436	119806	43925	169	218196
158480	205184	67453	64	88645
4338	171226	12338	5	7687
73716	27276	92917	226	296558
154573	123740	23171	86	110235
83868	68532	25767	15	22992
202337	114929	14592	55	73564
101584	67853	104541	213	287027
