Node1 	Node2 	Distance	 Time	 Settled
218011	15859	3522	0	920
302360	227569	33852	73	153295
110931	264752	53058	48	109368
189097	2549	84156	125	280441
248632	231999	72232	76	172394
128878	301401	80784	59	129803
30238	151421	139050	92	176678
154573	2081	70283	128	282200
250004	35151	41885	85	189906
42464	13534	67924	5	15036
237754	267375	62159	123	266721
184520	274581	12990	30	67576
124220	167815	71882	28	68907
49447	139936	95998	46	107212
35381	34436	88331	124	253096
276217	55363	45118	104	222986
108301	262230	44368	83	183808
26527	63967	68826	121	261744
214133	202592	13813	37	79780
110858	308474	38933	35	83950
143845	58273	31586	83	161044
153895	299866	16395	13	26416
10454	68166	77386	125	279892
284204	12330	34539	87	194020
216055	44913	45394	124	220185
240036	192558	27516	66	137339
290336	286133	2986	1	2381
31643	223294	141965	81	183851
38491	604	78238	114	238594
136992	6221	41709	94	191102
158290	150287	35446	38	83726
292741	284227	5715	6	13869
8749	251110	129404	31	77807
156267	82217	32961	74	154833
196383	160360	11725	7	17960
96142	181323	22275	35	82446
291053	256878	47106	131	242196
28567	172710	68075	55	128932
188055	76503	9989	16	35664
36234	305481	47856	25	61752
217422	106048	69579	121	263654
180972	117039	21294	56	122652
151795	263631	12637	37	57491
57260	90259	44856	52	110884
258619	127110	34474	46	97479
36380	172389	62175	86	191379
187279	45761	19520	47	100882
208440	259887	69407	146	269597
257508	57825	58693	77	147054
70154	196499	113150	34	79329
115077	217849	40545	81	180732
187918	111394	32686	75	166857
216454	287691	22419	43	96242
15919	277675	65238	124	260412
161075	9705	102276	67	159424
163977	15474	45327	102	207929
32400	238654	26122	12	34241
83158	130011	14910	2	6794
173181	78804	126585	132	308746
239006	55070	56065	115	252441
221611	272605	21389	35	83342
309933	311037	4347	3	8411
21700	135187	54018	98	209716
165283	53517	72356	124	284042
116260	189626	33968	14	40353
250434	233753	12786	10	25189
169065	21584	61795	121	264522
207317	252488	9432	14	33590
37482	149600	55557	74	171231
254407	105999	125304	128	287143
262971	73241	33057	78	180244
272833	57534	61572	134	264379
164797	239393	104318	76	173690
205338	217519	12003	26	59360
12255	55744	52195	7	20574
218566	294887	29411	26	59367
9150	298057	15523	32	78738
119743	102239	30413	61	120346
1394	192020	80283	100	225518
184958	291902	12099	28	62036
79049	17305	19737	32	72401
306601	256159	49101	112	235282
300501	67846	59244	115	258636
218764	151631	29458	30	70936
53258	85598	143515	116	268391
87456	41242	55087	114	234700
80375	88556	58665	108	238757
219903	162987	49020	107	214053
303237	220112	31261	82	180267
56204	189749	75140	113	239998
287208	101318	24520	79	148326
8979	12630	86806	127	298923
213846	187012	14978	22	52425
36795	154970	78751	113	233197
134142	161378	69150	133	252528
198966	207804	7230	6	16275
202263	40404	68857	121	269119
204422	71223	26567	67	148333
198886	274254	26383	64	146546
124658	285965	149391	145	311084
225670	153149	18082	54	111923
186230	40168	54549	109	242490
92600	15118	45686	36	86329
145248	151993	39598	109	197136
302223	236053	38005	51	109420
50872	243197	52822	26	60508
289384	55769	38431	98	206077
82329	7559	33490	59	126461
230423	228747	6875	7	19267
82673	104207	35319	50	107738
53170	165981	53029	81	185637
288016	29819	52706	117	241701
40745	65281	148345	132	309321
287458	142226	20975	57	124012
239375	4126	9996	23	32763
220848	131445	45025	78	173536
301548	247221	103135	137	300381
307888	284412	2855	1	3664
143065	66000	45023	106	220808
269483	240684	35529	45	83545
286436	224022	19954	57	126036
184560	130711	70554	121	270937
156644	110545	129467	134	308166
186845	311954	19763	56	102959
15062	102727	23682	88	175786
147836	256467	32387	6	17616
192617	276318	17387	28	62863
84459	84053	63047	104	206105
213568	279724	38490	86	187662
136665	52660	124084	130	306676
97803	299596	26561	49	100590
265231	62086	46348	109	231775
135069	292657	34210	54	117708
234066	6374	38274	109	207595
18036	222123	64743	87	193516
25108	281780	58950	113	247340
227930	196624	6910	5	13822
211087	116755	35068	78	180665
200329	17709	59654	117	251080
269875	275577	32375	63	135709
275197	273906	18954	38	90467
167411	29543	78165	129	296372
254439	245438	106581	111	248832
258128	97336	85330	84	195287
277016	269318	28917	38	79071
39796	7408	80964	112	244471
245952	306067	51907	116	254656
286642	24228	14325	29	67150
26556	192631	31014	13	36187
250603	151715	9439	20	48985
212979	127795	34292	86	187858
229708	223303	16586	28	65381
50759	273795	125416	130	255102
119623	236470	33007	48	105891
242575	8492	44273	103	219550
287818	126303	23643	62	142046
35254	183038	47522	58	129541
100106	89957	109825	117	275350
65292	116358	149242	116	266933
121872	126941	3452	0	777
23931	153617	38317	81	180680
55009	274897	64982	106	214800
189250	37851	46086	107	216476
58904	158996	73044	111	243121
92259	175887	62995	82	190855
44842	243956	35154	40	85000
126491	18543	25371	62	133303
73477	125468	54011	107	200831
231227	201946	11779	25	59452
247685	159694	61409	72	162904
87620	260191	42852	110	208222
250584	207616	14821	42	88939
206650	223905	29535	75	164471
51649	267410	96084	139	292035
140728	6329	23137	9	23568
131646	132854	9134	0	3258
202738	208624	7717	10	18966
280083	83632	103769	130	298019
54609	157328	103788	106	234272
8336	156782	75163	118	271071
120434	275353	40447	78	171683
110111	249416	66066	7	22006
26973	1354	111430	112	242381
266591	303831	13185	30	69266
108899	103553	1853	1	585
199754	95280	31440	69	155253
235653	54352	36584	97	200701
9910	133272	25410	71	133069
160834	53929	59077	117	245014
46536	160766	78241	33	84971
119944	291057	33468	49	88943
33633	242247	38978	23	56602
114518	187659	40744	65	143488
272070	151122	25675	38	87169
244740	200860	35710	34	81915
311001	247568	13852	36	78310
92041	56264	154610	129	301561
86204	82856	84341	107	231908
59895	137763	68743	106	233010
135727	10640	34402	59	128944
203730	17792	71131	129	269634
216036	36521	43973	106	223889
222923	163026	33129	80	184145
296657	74650	78466	126	290263
71632	141641	50527	84	192609
259419	120615	15123	1	4456
103239	191798	24537	45	100898
117494	272938	69166	46	105813
94501	249292	76713	110	248391
305525	62093	54317	116	249088
72460	297432	43176	60	134221
24732	138267	18827	5	14687
101405	43578	30592	24	43824
228969	210466	139974	82	165666
142014	197880	32508	34	72868
192141	311277	136965	134	309975
65774	201705	136685	63	156401
183134	204436	12942	38	70991
12786	235554	91449	64	143196
301056	160295	18820	57	120500
11592	117433	71088	137	276866
264586	5935	23107	30	67267
92214	115349	35946	68	139054
140031	195033	87525	80	178602
6439	262372	32868	43	96387
130996	141508	52699	113	231356
3626	90159	21850	65	129580
265392	138723	37824	109	205310
156489	203529	43826	84	182051
50854	45601	106515	132	281312
168955	70737	55351	120	245527
196843	260830	58967	117	256901
202893	142260	35079	77	176407
69375	138992	61455	27	71611
24703	49148	74062	9	30244
252898	62153	44864	52	115671
49473	281022	90038	54	120917
157551	191420	50022	106	222691
74334	293376	124111	57	124494
105573	233029	16562	24	50851
125362	170819	42448	83	186970
47517	283158	51649	37	90077
303859	213466	19418	60	124481
153707	229205	23307	49	109408
81223	118948	39461	12	30929
93317	181118	50865	46	99630
20666	307208	34869	77	163286
126640	167062	73499	25	48734
245906	53762	50871	114	244388
271403	243104	48479	37	87407
156375	47230	64159	123	257996
304204	129867	22609	64	140666
230751	307446	27930	74	156120
219316	194111	40869	85	181627
78835	203177	49465	8	22231
209410	112160	68357	113	259190
225175	54045	51471	114	244335
22654	146812	5954	4	10058
175911	268283	151892	135	311063
242178	150078	10665	19	46271
242769	52593	56610	115	253875
7784	222506	40198	63	143710
112430	40958	47772	2	7082
310855	259809	53703	116	248365
99892	218228	39824	79	177521
184548	255266	27766	69	153971
47213	52643	49310	7	21141
149548	244619	27088	62	134173
191653	95250	32534	77	170063
100250	67626	90147	122	278652
205511	211800	18612	38	88989
266873	243712	23341	38	88249
29197	219445	52721	42	95737
81338	207043	15321	22	47875
277083	81057	117862	135	308986
100450	262890	7142	3	6365
160978	302816	65059	110	231227
264905	199863	25382	67	154826
87725	125125	16361	24	55897
141322	240436	38697	75	165581
40140	172207	85246	111	244981
294724	167187	6976	9	18659
103672	166535	38561	72	153277
280444	119120	58310	110	234210
63763	51332	34532	13	37700
67911	10308	88150	111	241401
51854	141057	67650	124	256207
73846	270957	58864	11	34645
148708	26922	85863	129	297025
271098	179235	28113	57	128148
302605	84293	37092	83	192780
17565	113069	37910	28	63460
250888	307436	23080	57	124165
206065	186957	11559	33	62790
9897	260012	21580	54	110303
31197	46175	52123	114	230530
264507	57182	58815	108	239561
21542	96270	104517	141	287213
297168	131754	30747	15	37526
245363	114236	44103	106	196975
232239	178974	24591	63	138389
75591	126102	80123	56	115845
292394	9189	47474	107	229075
63258	133796	58085	106	214780
20373	175705	57362	72	163298
231096	33035	56650	121	250206
309876	294596	10224	15	36912
181734	123483	35211	100	181619
197724	49677	44377	106	219111
114221	161441	54158	5	17524
302997	173788	19854	57	121705
4368	173228	77510	23	63810
279319	261127	68046	112	248625
51109	91766	83983	114	250783
206354	97842	13615	29	65382
164364	135750	57149	104	224478
51679	13342	68410	118	261228
112563	307729	106168	112	218089
45846	127144	37981	18	46558
182266	165569	13196	29	66611
160246	140825	23254	67	148413
188385	240680	11874	12	31446
112925	22783	156810	132	307551
289329	298553	16994	51	112602
229185	196780	11711	17	42597
216746	155946	35636	80	179075
64899	94392	10227	2	4151
3621	217658	6770	3	6070
210964	70578	70138	122	272992
170157	242603	36979	49	99517
281611	256067	109354	117	262479
121796	113029	6601	1	4062
286280	291893	10853	19	47710
281487	285655	68895	36	85075
118445	203024	24451	21	49760
57868	249335	46967	85	155618
209911	41421	27831	79	162549
262298	144199	12352	20	47401
262831	107712	62444	84	193322
172312	307813	38181	57	114954
202894	88952	17583	36	68298
269573	22932	72526	98	210601
289122	235780	3053	2	3828
267227	229853	134412	83	184547
167171	196016	25110	63	134880
235413	2927	45056	107	225116
190209	145941	33424	78	171318
289444	66592	83515	127	294399
213638	56927	111255	130	305763
52723	94930	138152	104	221114
159974	217780	32369	16	42469
144625	266089	8578	37	72187
263761	43522	31314	81	183356
302981	46247	49189	138	245969
86276	154169	33835	10	22029
69137	217330	23705	4	13783
126804	277890	28285	33	74303
135266	162516	1065	0	61
308568	279659	30630	76	167981
158811	18951	104312	118	250603
97470	102205	7897	1	4116
68903	251950	70239	61	134581
254113	294552	62980	75	134280
210204	56990	101653	142	303347
217594	123836	47295	99	210514
303026	57736	65084	118	270172
42924	295666	27875	25	59612
52780	171113	31151	12	26998
108246	57644	69765	117	264884
248988	243260	67243	51	117545
229868	122813	14675	24	58163
115295	179746	34463	74	164444
191097	266715	27019	81	137628
299123	234886	10118	20	47170
54070	77204	73787	124	256942
165158	163774	35471	100	204640
237108	83330	26173	71	154478
177039	311063	20822	59	119199
182489	233674	24255	64	143977
302904	243821	7159	8	22164
218325	178280	22884	29	61273
140977	123074	92969	127	297270
96276	231742	87222	52	118626
301415	95996	46204	141	228139
17249	94424	11649	2	5507
28897	54006	66127	51	112484
157604	197391	24230	37	76221
92258	209095	55007	51	108165
60095	262184	87137	33	85356
25100	185256	18913	16	40864
230117	35595	52498	118	246524
219609	220850	39489	104	208469
179913	91496	69297	119	265742
247918	145411	48267	38	89437
95828	87405	41061	37	87840
306735	26001	40550	113	216791
274937	252308	7689	4	12841
62999	145259	31288	25	43530
216468	192500	23837	49	104252
107214	257168	33689	7	20187
164158	29280	116095	116	273630
44515	9491	39801	9	26824
264	91897	82468	124	270327
151432	53595	87837	138	291294
260047	33232	63107	121	270159
126453	98335	23485	60	127499
151134	61845	29309	87	172898
168970	75083	86018	135	278598
119384	79504	66971	127	270528
62848	246316	36321	47	100807
268797	39432	60590	113	259880
229547	111802	37002	104	195563
212852	228701	28199	60	134118
5168	235341	35070	54	108000
121944	27536	57941	121	242204
252781	310904	13254	34	78248
266219	213023	122888	80	193401
8137	304107	47003	97	197544
171729	306056	26138	36	82477
146579	251487	24108	55	111186
261511	150804	32016	51	109845
135730	243033	29657	35	82672
6022	128406	58729	64	147883
11504	297902	11817	22	47974
265244	123619	82106	127	292840
144440	127900	18274	27	65732
60762	116640	99263	106	198379
295634	103937	25024	72	156621
191542	58870	74560	152	276941
13961	227623	48973	75	167761
297141	12519	80050	124	288317
254505	4904	77484	115	254588
66882	187974	81661	84	162663
155163	125627	39833	101	210915
4191	84254	116607	133	306377
56386	290442	60859	69	149126
45055	256035	41932	12	32290
232159	203265	15897	34	67553
22171	218564	31033	71	166804
233139	141349	41925	103	212424
176558	2510	22791	54	117690
233597	275858	16054	51	99698
149698	298755	17395	16	43024
146064	175701	29825	62	132890
122806	6150	67859	136	265641
310184	231667	27830	58	125183
8906	69361	77159	122	279219
193406	139764	68463	119	263558
199667	255534	55655	111	242790
223168	7410	35564	88	193482
246374	198509	92913	81	189815
256281	263335	67419	36	88960
264656	40976	21416	31	70786
301818	126418	17907	42	91702
289490	234708	4839	3	8531
24251	228568	28320	47	100091
308067	199980	22994	68	151794
117329	285783	36262	62	143753
255089	97378	86720	63	142774
111063	25774	47369	25	60532
126491	291909	18799	59	126842
84810	142930	18523	18	45815
222154	112445	126239	124	283398
180769	5177	29475	72	153226
270917	93951	47927	102	219267
48085	281715	121376	130	297055
158198	102064	27999	39	87146
85382	83867	62528	110	246274
123422	121285	26295	10	26851
306795	289383	7822	5	12934
123161	291687	21469	31	74289
72891	110277	95493	127	294125
77785	258143	90257	126	294936
293448	299905	21289	56	127747
260793	202762	64383	79	178747
182044	241365	19267	49	103068
193388	208155	8819	12	26431
201016	117508	87873	153	285469
95181	65533	8255	0	1344
47605	237043	45681	23	56435
177143	26942	101457	133	301075
5037	171127	44757	58	118554
290935	266843	9552	15	38991
135369	43331	71346	137	255784
78582	226678	25413	48	101652
143336	257148	33790	74	167832
230410	299797	18654	53	113085
68441	58184	132845	131	305911
272566	52632	144873	130	309557
267552	179315	25690	13	32931
18519	40522	46022	84	182427
189739	69096	53038	111	226696
229753	27550	94713	153	293217
41728	186335	58238	62	145346
52904	136748	51467	49	101288
77971	191983	89712	76	169569
309320	64862	53862	117	249931
31215	258611	15144	2	6957
252837	138631	32594	29	65743
184776	106172	24493	69	149653
86892	159277	35833	8	23627
107559	89492	97956	135	291988
117297	163841	18918	24	56614
267324	293160	54786	67	146170
64901	73113	14974	2	6586
9694	176173	14000	28	61925
131576	60141	59359	108	213605
180559	30949	46389	106	221841
298555	77781	17454	43	98124
136310	63141	17758	5	17031
123101	263015	84537	72	168873
286304	187849	15281	41	84697
285014	118713	29838	75	169472
7176	229733	36587	75	167714
270379	131548	37132	52	106101
194840	154475	26462	67	148255
199506	150579	10050	19	46966
243820	144244	10571	20	48311
38793	84149	90201	115	249128
246821	40754	31145	106	199600
301483	53928	87482	129	291943
259335	185648	43414	63	139464
251886	277020	38584	79	184072
85152	65896	140524	115	247204
197821	183799	12293	28	32115
252468	71986	56281	113	253190
195080	53283	106516	128	303553
224192	246803	13386	11	30257
37192	268157	51843	69	160601
150163	3721	18726	52	106626
20850	147874	34742	6	16411
248308	76473	27270	74	158714
274735	140086	67176	118	255492
252477	66557	78700	128	290296
13309	47437	95219	33	81270
33536	27932	112365	117	268838
295163	265849	5466	4	12594
309233	121882	26548	68	149718
43377	181199	51302	80	167067
234027	207173	15561	38	84127
118183	273674	94170	124	256778
299549	32665	74094	125	273551
144213	171344	22656	40	94084
248333	187119	25818	77	145859
102521	149646	29971	77	160159
39573	211331	68162	118	208721
135755	65837	63377	120	250731
144110	279484	53750	113	241175
10975	63036	30565	78	174976
241628	751	52399	123	241051
26509	145047	43552	72	163531
281898	146959	19475	46	98252
211587	88909	28050	71	127563
137622	246448	92277	128	290889
146555	224228	9198	3	9373
69796	128568	104162	132	275801
87618	194787	25171	56	118660
165570	231940	22200	57	121349
290653	91653	34357	82	191474
151973	234990	30192	66	137225
217770	212512	7561	7	17435
174401	122225	36558	98	199009
192614	31799	47244	109	224151
230121	166837	13329	33	73429
13469	6651	22504	5	14840
113472	94391	105624	124	264742
227742	258879	59919	119	260366
304407	146828	17375	62	110682
70628	32669	140790	135	304700
28034	213307	94281	53	122511
65424	75633	84362	116	266598
258698	102402	7652	2	3976
308129	183189	34516	64	139078
310694	177988	12218	17	40447
31910	103277	20991	11	27854
177327	261203	32546	73	168187
91655	83939	35268	35	71694
104542	17225	12055	3	7055
69969	220739	43121	11	29421
62738	127204	54804	60	134648
262192	149783	4567	1	4682
155402	94647	62379	115	247367
155333	302480	63860	117	253999
97144	306494	19507	27	60347
249531	290109	28070	43	97868
284708	15275	19488	53	116307
151822	36019	83121	136	287428
83864	114977	60456	97	190710
212202	183330	11451	13	33086
70740	179417	67683	54	127341
262325	75683	51642	112	254787
297123	89716	47540	42	97111
121481	166443	37754	66	149893
78503	201293	20303	12	32112
48316	153980	36934	11	29298
194263	73543	31582	77	162234
93730	199301	45416	26	64739
214076	63229	49683	107	232885
160568	36434	51570	121	226867
145374	8941	25675	57	118733
30854	230122	29220	35	74132
209759	107870	29222	71	159468
39587	7417	72754	103	217645
278059	28294	151138	132	305652
90992	141387	95548	120	248917
204254	305299	23381	62	114595
297502	9978	26097	69	154310
37544	118646	46763	32	70648
306106	189434	16941	37	59296
258001	305148	74055	98	199910
36376	219585	50345	58	123524
2218	307647	11586	4	11613
4457	63468	50192	121	239775
60504	278065	139342	126	305310
161028	175632	44603	67	141484
94154	157122	48612	105	226093
191371	57239	27881	12	30258
225	116858	84984	121	230520
216648	45148	51908	109	230814
12821	179338	86614	75	169465
148836	38414	93166	126	301541
224078	241010	16125	25	51482
104267	89794	101907	130	276463
120469	221741	14869	6	16434
188188	23271	46189	102	219970
208695	295320	23049	56	115392
37152	55339	44037	38	89015
309912	85844	75919	147	278440
279904	281873	46181	67	145383
127897	211625	44415	98	197740
199936	161777	44299	105	213614
299580	215444	23750	60	137158
174672	284297	22528	48	101004
277312	141225	115812	20	53523
215390	195119	23588	45	98063
14533	160679	56928	102	212111
265049	98376	33990	86	192600
240823	185127	21155	56	123926
282733	178147	19664	25	57472
95670	228258	60086	70	145928
26868	294681	87543	46	107809
35181	188484	48972	58	123859
241683	81880	52544	113	241149
184009	137072	33021	82	186696
133419	304352	39726	68	150045
300353	186463	12778	23	52746
135302	264597	31620	14	38897
33375	174855	62348	60	128523
32298	72358	36847	60	125000
108383	57447	42428	76	164280
117415	224386	44927	92	187057
111123	259100	29985	7	19427
48731	113243	58792	70	149208
107394	232362	14477	14	36249
185143	10164	38093	98	199902
274142	173392	11150	11	28266
131943	105178	114517	121	284055
262354	212674	19010	45	93878
248783	296914	69996	63	148464
36894	217482	72054	110	210182
141755	46335	82858	125	287877
159187	51114	76579	128	277845
146375	176750	29714	68	145518
76376	200817	61760	109	200852
243692	263338	19614	60	127385
281457	157221	41496	109	220993
30954	216587	50902	89	191179
56104	282380	30290	11	30913
254890	189054	117201	104	219063
31521	151211	19901	11	32168
74327	254513	107032	11	29937
204908	215548	2967	1	2846
116131	234831	33288	43	95963
116225	125885	97921	124	287271
21533	33125	137065	130	306140
141645	75630	74211	137	273109
106663	147323	46604	79	176127
248805	74342	192664	130	311298
212349	220886	37976	81	189741
168651	198993	25909	37	84126
220761	55614	33208	59	120942
154994	250887	39628	66	142216
234605	286666	20845	54	115986
236952	101548	34739	100	198216
278224	299464	11043	15	41140
51092	226606	41015	16	40737
3709	49849	128406	136	309204
206306	14567	18836	29	66494
217338	245385	18877	14	37034
98755	311116	22031	40	90149
279358	129570	62750	101	216438
75483	56533	103371	114	255400
210665	121200	35971	79	186673
117726	106375	94022	116	253092
93254	288773	68909	82	191703
149194	118215	70228	123	275097
222361	240925	19940	38	88259
149938	26903	91081	147	299926
150602	217915	19428	46	99663
55068	240399	58804	85	174388
278246	5335	63168	121	269650
117854	1235	78571	118	266043
8697	252752	18801	31	55144
223024	120800	17332	20	46762
31940	134430	90783	122	276839
225638	74555	77572	124	280106
24513	209511	15564	3	8421
292736	121477	31721	89	178126
186062	207276	5414	4	11906
107380	93332	35718	57	104208
234609	156970	27301	73	153921
84667	160124	43523	101	205418
90330	161644	68538	115	256549
158306	223783	19458	7	19486
13316	17748	154844	131	301898
162202	200087	21951	19	46288
252747	25154	16210	41	95452
55586	262800	47184	19	49589
62962	194750	43784	62	134195
256008	246179	38745	37	86321
183229	176151	11536	17	44786
222375	61432	91863	129	298336
138139	93804	75506	118	265411
7402	65676	109948	131	307332
50534	15793	26482	5	14639
308564	36156	71832	127	272192
213829	182639	6369	3	8166
35450	92455	83987	117	240475
298077	62862	37373	98	204670
238321	129607	20987	51	107891
40489	160851	64492	108	219928
27220	29125	66943	1	4048
66290	156938	91832	114	250393
54773	124308	59516	87	167716
251501	308377	14934	28	65583
216144	87927	145008	131	310992
151493	16975	16695	39	89045
215060	86600	41679	105	222245
204993	220954	47155	105	217438
104797	183337	99575	72	169827
30750	177594	36148	64	136740
144937	288277	20985	27	60080
288566	172259	37690	102	205612
51863	191064	55224	92	196404
52913	282827	52254	36	88536
114654	197770	25817	58	120399
115999	94709	25891	25	56507
141578	20958	112910	131	304576
17684	211926	55266	79	177751
182095	78541	16370	41	95326
166798	50749	89260	164	301128
189842	246185	26078	35	74433
50931	84705	51767	72	161383
106682	295014	38105	72	158053
6292	268077	24320	20	46818
173598	7076	39373	96	203225
101056	5996	113815	165	299854
116248	277836	35987	58	131349
257368	200488	54371	65	139933
202960	185480	13134	26	58455
215259	144008	24518	58	131334
182951	208055	4146	2	6682
170749	260860	48085	105	213234
182602	218345	10372	14	33320
26759	265710	27638	21	45478
185945	148307	82636	123	290847
235557	145457	6096	3	9355
125636	298666	23646	20	47006
135474	143505	54032	83	191378
227640	232966	11850	25	60107
15569	297301	12777	35	80955
19674	73696	38513	71	151955
271939	186202	52781	76	177972
113574	227741	66714	63	138966
15322	293008	10914	12	28639
133397	68143	76449	119	267945
142575	78804	152007	130	310769
227619	194410	12305	16	40033
143552	269485	24938	64	118037
248208	311915	23447	68	127353
131347	261377	22922	25	52915
193629	107884	24575	68	149345
4689	113700	19652	60	127025
164881	247517	28454	67	141428
260018	98758	21704	66	144119
44307	88267	38194	21	50389
163623	174947	35965	11	27586
140343	119657	42658	35	64457
178446	158398	30283	70	163904
281280	125519	24740	61	130047
310564	196440	16116	32	72468
211864	79173	13090	19	46010
289979	257729	73544	122	280804
191208	282035	16384	11	26299
15436	119806	45569	111	210070
158480	205184	68088	32	81007
4338	171226	12370	3	7560
73716	27276	95694	126	289178
154573	123740	23741	43	92477
83868	68532	26024	8	19393
202337	114929	15486	29	64862
101584	67853	105582	121	283690
