Node1 	Node2 	Distance	 Time	 Settled
100106	89957	107963	108	279565
65292	116358	147553	105	272488
121872	126941	3387	0	875
23931	153617	37618	70	190861
55009	274897	64084	95	223979
189250	37851	39140	89	208192
58904	158996	72011	99	248287
92259	175887	62176	76	194406
44842	243956	34748	49	90924
126491	18543	25001	58	151087
73477	125468	49719	74	196156
231227	201946	11505	21	61056
247685	159694	60587	65	179067
87620	260191	39073	90	206469
250584	207616	14028	32	93331
206650	223905	28817	63	173613
51649	267410	93350	117	293154
140728	6329	23102	12	34410
131646	132854	9128	1	3604
202738	208624	7501	7	20416
280083	83632	100222	119	300371
54609	157328	94849	88	217485
8336	156782	73373	118	275778
120434	275353	39826	70	184656
110111	249416	65066	6	23236
26973	1354	109184	96	243080
266591	303831	13139	24	68098
108899	103553	1853	0	320
199754	95280	28184	64	158240
235653	54352	34810	86	206864
9910	133272	24810	58	147084
160834	53929	55744	101	248337
46536	160766	77667	39	105872
119944	291057	32402	33	91790
33633	242247	37397	23	63434
114518	187659	39747	57	152888
272070	151122	24988	35	88140
244740	200860	34403	28	78644
311001	247568	12294	28	77001
92041	56264	153316	113	302132
86204	82856	82669	96	235291
59895	137763	67854	124	239038
135727	10640	33958	55	140062
203730	17792	67320	105	272952
216036	36521	40452	103	223771
222923	163026	31365	83	184813
296657	74650	77715	115	293896
71632	141641	48378	76	196390
259419	120615	14348	1	4791
103239	191798	23385	44	108473
117494	272938	67588	46	108011
94501	249292	74866	99	247626
305525	62093	53550	103	255859
72460	297432	42754	52	138140
24732	138267	18554	6	20506
101405	43578	30569	13	42484
228969	210466	139302	66	174516
142014	197880	31969	29	80608
192141	311277	136519	121	310083
65774	201705	135277	57	160060
183134	204436	12889	31	81151
12786	235554	91115	56	152453
301056	160295	18616	50	127851
11592	117433	68890	113	281803
264586	5935	22103	30	80298
92214	115349	35558	60	155154
140031	195033	86205	75	177248
6439	262372	32418	43	103123
130996	141508	51823	101	237872
3626	90159	20463	52	135159
265392	138723	35997	88	211475
156489	203529	43413	72	190224
50854	45601	105332	107	277161
168955	70737	54051	105	254884
196843	260830	58406	105	263957
202893	142260	34553	65	185709
69375	138992	59541	26	76876
24703	49148	74039	10	36376
252898	62153	44864	53	134466
49473	281022	89311	47	132086
157551	191420	48272	101	228634
74334	293376	123254	47	131957
105573	233029	16041	22	59223
125362	170819	41198	88	196708
47517	283158	50820	33	97435
303859	213466	17573	48	124249
153707	229205	22252	46	112312
81223	118948	38346	12	36830
93317	181118	49763	40	104913
20666	307208	34151	67	172237
126640	167062	72259	17	51842
245906	53762	49936	101	251135
271403	243104	46749	31	89040
156375	47230	62465	111	266066
304204	129867	22485	58	155738
230751	307446	27271	58	154052
219316	194111	40224	68	173651
78835	203177	49089	7	22308
209410	112160	67335	126	271730
225175	54045	50237	101	251159
22654	146812	5759	4	13683
175911	268283	150505	128	311323
242178	150078	10373	18	50773
242769	52593	54442	105	258166
7784	222506	39872	60	156114
112430	40958	46561	2	6091
310855	259809	52684	105	257163
99892	218228	38532	71	185774
184548	255266	27446	63	166000
47213	52643	49215	8	27684
149548	244619	26882	57	150032
191653	95250	30748	65	177349
100250	67626	87982	112	280441
205511	211800	18232	31	90900
266873	243712	22960	37	97911
29197	219445	52721	43	115459
81338	207043	15232	17	50072
277083	81057	117104	116	309058
100450	262890	6870	3	9453
160978	302816	63376	96	232880
264905	199863	24921	64	157887
87725	125125	12364	16	44143
141322	240436	36403	61	156687
40140	172207	83799	104	248467
294724	167187	6838	8	23375
103672	166535	37368	72	160900
280444	119120	57448	118	243150
63763	51332	33735	14	45438
67911	10308	86803	99	243568
51854	141057	66996	105	261553
73846	270957	58391	11	37434
148708	26922	80699	116	299124
271098	179235	27393	53	136550
302605	84293	35615	84	197041
17565	113069	37484	28	81452
250888	307436	22679	56	131595
206065	186957	10983	21	60692
9897	260012	21533	51	124286
31197	46175	51710	98	230636
264507	57182	58224	97	245237
21542	96270	102395	109	288903
297168	131754	30073	19	53326
245363	114236	43443	85	199825
232239	178974	24129	55	147297
75591	126102	78827	44	123643
292394	9189	46320	96	236004
63258	133796	57821	111	228107
20373	175705	56382	65	170066
231096	33035	51059	111	250660
309876	294596	10021	14	42706
181734	123483	32825	68	183870
197724	49677	42440	89	224807
114221	161441	52027	6	18433
302997	173788	19169	57	129985
4368	173228	77126	22	68411
279319	261127	65957	105	253101
51109	91766	83026	100	256080
206354	97842	13098	29	79798
164364	135750	54865	93	226765
51679	13342	68277	110	267489
112563	307729	105506	88	218852
45846	127144	37188	17	49844
182266	165569	12352	24	69737
160246	140825	23103	67	157360
188385	240680	11042	11	34992
112925	22783	153743	113	308722
289329	298553	16428	45	115797
229185	196780	11655	22	52378
216746	155946	34524	76	187770
64899	94392	10227	1	4084
3621	217658	6672	3	8558
210964	70578	66604	106	279011
170157	242603	36449	45	110591
281611	256067	107632	99	267198
121796	113029	6569	1	5276
286280	291893	10683	20	53558
281487	285655	68441	32	95381
118445	203024	22322	18	50005
57868	249335	46214	61	163831
209911	41421	26504	60	154184
262298	144199	11446	16	48131
262831	107712	60530	72	195570
172312	307813	37822	61	120840
202894	88952	16520	27	75158
269573	22932	71426	88	216447
289122	235780	3001	2	4852
267227	229853	131384	74	189441
167171	196016	24701	54	141391
235413	2927	44303	103	231979
190209	145941	33215	67	182216
289444	66592	81345	112	296264
213638	56927	110338	118	306989
52723	94930	136079	96	222902
159974	217780	30771	13	42373
144625	266089	8469	8	24669
263761	43522	31045	70	180598
302981	46247	46165	99	236657
86276	154169	33478	9	27065
69137	217330	23605	4	14101
126804	277890	27803	28	81790
135266	162516	1065	0	84
308568	279659	29942	66	180715
158811	18951	102973	91	240561
97470	102205	6991	2	6764
68903	251950	69510	54	143898
254113	294552	62637	54	144381
210204	56990	100124	126	304583
217594	123836	44458	87	210477
303026	57736	60636	107	272510
42924	295666	27478	26	68988
52780	171113	29712	9	28046
108246	57644	68142	119	267448
248988	243260	66578	52	127967
229868	122813	12812	20	57771
115295	179746	33297	65	167125
191097	266715	26114	54	141077
299123	234886	9671	18	49497
54070	77204	72606	112	261335
165158	163774	32563	70	188331
237108	83330	25429	60	163672
177039	311063	20125	51	123600
182489	233674	22906	65	148273
302904	243821	7082	8	26215
218325	178280	21303	21	59833
140977	123074	90319	116	298649
96276	231742	85688	45	124071
301415	95996	43002	99	227649
17249	94424	11032	1	6184
28897	54006	64887	47	127524
157604	197391	22928	29	78688
92258	209095	53350	41	106928
60095	262184	86025	32	92421
25100	185256	17701	15	40633
230117	35595	51351	101	254082
219609	220850	38506	89	215704
179913	91496	68738	108	270770
247918	145411	47890	40	101155
95828	87405	34747	24	67719
306735	26001	40262	97	225007
274937	252308	6218	1	4878
62999	145259	30964	21	53140
216468	192500	22641	42	105728
107214	257168	31516	7	22686
164158	29280	113305	101	268425
44515	9491	37589	8	24841
264	91897	81151	108	272511
151432	53595	84414	112	292480
260047	33232	60554	106	270801
126453	98335	21535	49	127899
151134	61845	26862	70	175794
168970	75083	84315	112	283451
119384	79504	64554	109	275505
62848	246316	35153	46	109735
268797	39432	60269	106	267561
229547	111802	34992	87	200330
212852	228701	27086	52	139258
5168	235341	34149	46	111541
121944	27536	56970	100	253263
252781	310904	12705	26	75080
266219	213023	121179	77	195807
8137	304107	45809	94	193434
171729	306056	25970	36	89686
146579	251487	23674	47	119542
261511	150804	30700	44	111709
135730	243033	29294	32	90173
6022	128406	57873	59	164445
11504	297902	11408	20	46817
265244	123619	80774	114	296009
144440	127900	17960	15	47776
60762	116640	98268	88	210219
295634	103937	23311	58	156677
191542	58870	72558	114	278836
13961	227623	48563	67	177511
297141	12519	77138	112	291094
254505	4904	76141	104	257090
66882	187974	80108	61	169648
155163	125627	37154	86	211885
4191	84254	115144	121	307419
56386	290442	59430	61	152908
45055	256035	40360	11	36852
232159	203265	15580	26	71174
22171	218564	30058	74	176963
233139	141349	41361	94	223267
176558	2510	21507	58	124025
233597	275858	15497	46	107823
149698	298755	16658	14	43026
146064	175701	29105	54	140694
122806	6150	66447	106	267617
310184	231667	27292	52	135337
8906	69361	76700	109	285764
193406	139764	66496	104	265435
199667	255534	53136	115	249838
223168	7410	34644	83	198515
246374	198509	92187	72	194785
256281	263335	65733	26	80794
264656	40976	21262	24	64243
301818	126418	17422	36	97716
289490	234708	4719	5	13898
24251	228568	27537	45	104756
308067	199980	22259	61	155031
117329	285783	35836	60	151191
255089	97378	82435	47	128678
111063	25774	47142	27	72708
126491	291909	18190	36	95360
84810	142930	17764	23	56879
222154	112445	125534	122	287878
180769	5177	28557	61	162644
270917	93951	46627	89	223825
48085	281715	119017	114	298359
158198	102064	27229	32	93401
85382	83867	61579	108	251637
123422	121285	24803	9	27459
306795	289383	7215	5	13329
123161	291687	21037	30	81909
72891	110277	92568	108	295839
77785	258143	88032	118	298352
293448	299905	20526	53	134956
260793	202762	62639	67	177217
182044	241365	18359	42	107313
193388	208155	8490	12	30663
201016	117508	85495	113	289577
95181	65533	8252	0	1792
47605	237043	44889	20	58873
177143	26942	98473	116	302575
5037	171127	43861	53	136623
290935	266843	9365	16	45407
135369	43331	70267	102	261303
78582	226678	24427	40	106557
143336	257148	31452	66	174295
230410	299797	18262	46	120922
68441	58184	128032	114	305998
272566	52632	143610	146	310137
267552	179315	25555	12	38422
18519	40522	45866	70	179320
189739	69096	51093	99	232173
229753	27550	91513	117	295713
41728	186335	57054	57	150793
52904	136748	48108	33	95980
77971	191983	88130	63	163177
309320	64862	52025	101	253932
31215	258611	14903	2	9545
252837	138631	28961	21	56548
184776	106172	23154	59	155545
86892	159277	33747	7	20798
107559	89492	94806	112	295231
117297	163841	17207	13	36241
267324	293160	52922	55	148640
64901	73113	14750	3	9519
9694	176173	13902	24	68737
131576	60141	58150	92	231940
180559	30949	44551	94	227264
298555	77781	17171	46	111169
136310	63141	17596	6	18941
123101	263015	82615	51	134748
286304	187849	14645	31	87380
285014	118713	28658	69	174893
7176	229733	35434	65	171665
270379	131548	36895	49	123048
194840	154475	25641	71	158064
199506	150579	9866	21	53190
243820	144244	9888	16	47870
38793	84149	83871	105	246762
246821	40754	29247	74	188384
301483	53928	84857	111	293391
259335	185648	43175	64	146704
251886	277020	37320	73	189102
85152	65896	139712	97	252697
197821	183799	12057	13	38062
252468	71986	53701	102	257934
195080	53283	104649	113	303592
224192	246803	12427	10	29459
37192	268157	50180	65	163204
150163	3721	18051	43	111436
20850	147874	33808	6	18198
248308	76473	26309	67	169124
274735	140086	65637	100	259407
252477	66557	76536	119	292895
13309	47437	93844	43	106613
33536	27932	110966	105	270855
295163	265849	5466	6	15716
309233	121882	26359	62	159184
43377	181199	50795	66	175901
234027	207173	15339	35	92559
118183	273674	93186	103	257209
299549	32665	73097	118	278065
144213	171344	22307	41	106872
248333	187119	24706	59	152031
102521	149646	29387	77	164402
39573	211331	67511	89	214612
135755	65837	62135	102	259441
144110	279484	53347	101	250266
10975	63036	29317	68	181404
241628	751	51200	103	250141
26509	145047	41478	59	161832
281898	146959	18004	42	104425
211587	88909	26666	47	120301
137622	246448	86543	114	292059
146555	224228	9055	4	12828
69796	128568	101611	108	281286
87618	194787	24045	46	121605
165570	231940	21176	52	124247
290653	91653	30564	69	189044
151973	234990	28897	53	141838
217770	212512	6408	6	16838
174401	122225	36306	87	207129
192614	31799	46312	109	233755
230121	166837	12989	28	80372
13469	6651	21682	4	15578
113472	94391	104952	110	272630
227742	258879	58715	105	264751
304407	146828	16835	46	119842
70628	32669	138837	124	306776
28034	213307	92293	52	127185
65424	75633	81487	100	264063
258698	102402	7652	2	4470
308129	183189	33792	57	145318
310694	177988	11920	16	45687
31910	103277	20687	10	28544
177327	261203	31264	65	175320
91655	83939	35134	38	93991
104542	17225	12045	3	8294
69969	220739	43113	10	32385
62738	127204	53960	56	142386
262192	149783	4439	3	8477
155402	94647	61411	101	252409
155333	302480	63275	113	258277
97144	306494	17129	19	49665
249531	290109	27630	41	102951
284708	15275	18764	52	123441
151822	36019	76512	115	289133
83864	114977	59980	84	202069
212202	183330	9852	10	26795
70740	179417	66962	52	134383
262325	75683	48704	100	248407
297123	89716	43184	31	84933
121481	166443	35979	61	155062
78503	201293	20170	12	37981
48316	153980	34652	10	29402
194263	73543	30959	65	174025
93730	199301	44026	24	67914
214076	63229	47861	94	236862
160568	36434	50662	102	239469
145374	8941	24875	50	123137
30854	230122	28387	31	83805
209759	107870	26639	62	159224
39587	7417	71738	97	221435
278059	28294	149979	116	307446
90992	141387	94586	95	255726
204254	305299	22657	45	119843
297502	9978	24749	61	160168
37544	118646	45211	30	84356
306106	189434	16622	23	63224
258001	305148	72989	84	202601
36376	219585	48912	55	131095
2218	307647	11236	4	12670
4457	63468	47958	97	241800
60504	278065	137476	112	305771
161028	175632	43630	58	148803
94154	157122	42502	92	221522
191371	57239	27158	16	39813
225	116858	81011	92	226925
216648	45148	50753	95	235470
12821	179338	85530	66	177214
148836	38414	90244	113	302727
224078	241010	16060	20	57179
104267	89794	100921	122	281249
120469	221741	14869	6	19499
188188	23271	44739	97	223379
208695	295320	22871	54	124815
37152	55339	43549	39	109248
309912	85844	73945	117	282865
279904	281873	45273	43	111885
127897	211625	42292	75	196325
199936	161777	42931	88	224752
299580	215444	23175	56	145578
174672	284297	21787	42	106353
277312	141225	115219	19	58948
215390	195119	22048	48	101765
14533	160679	55975	93	220597
265049	98376	33318	73	195376
240823	185127	20313	48	126628
282733	178147	19477	23	66104
95670	228258	58735	54	148269
26868	294681	86745	43	114156
35181	188484	48085	50	131076
241683	81880	51753	104	252183
184009	137072	32383	72	195039
133419	304352	39128	55	151106
300353	186463	12405	23	61761
135302	264597	30988	15	43186
33375	174855	59900	55	122600
32298	72358	35081	49	128253
108383	57447	40336	71	179723
117415	224386	43670	72	194223
111123	259100	29923	8	23114
48731	113243	55671	62	147362
107394	232362	14243	16	45918
185143	10164	35248	86	199792
274142	173392	11077	11	32752
131943	105178	112080	118	284189
262354	212674	17778	38	96228
248783	296914	69468	57	154700
36894	217482	70423	90	214323
141755	46335	79807	112	290621
159187	51114	73270	111	276982
146375	176750	29020	57	155013
76376	200817	60857	91	207023
243692	263338	16704	44	113129
281457	157221	40561	91	225747
30954	216587	50297	87	198995
56104	282380	29379	13	38981
254890	189054	115636	92	218044
31521	151211	17868	10	30392
74327	254513	103884	9	31012
204908	215548	2200	1	2232
116131	234831	31903	39	101174
116225	125885	95124	112	291728
21533	33125	135235	116	306233
141645	75630	71202	105	272831
106663	147323	42922	67	175096
248805	74342	188549	116	311317
212349	220886	36146	76	193918
168651	198993	25596	34	91337
220761	55614	32412	53	126258
154994	250887	39335	70	155733
234605	286666	20500	49	126427
236952	101548	32994	89	200045
278224	299464	10587	12	36925
51092	226606	37947	14	41249
3709	49849	127447	117	310073
206306	14567	18525	26	71832
217338	245385	18006	15	42584
98755	311116	20679	32	86905
279358	129570	62590	98	227540
75483	56533	102140	99	260342
210665	121200	34607	72	193560
117726	106375	92768	97	253307
93254	288773	67880	68	194104
149194	118215	68857	112	284769
222361	240925	19480	35	97747
149938	26903	86922	116	301266
150602	217915	18572	42	107143
55068	240399	58254	76	182336
278246	5335	61669	107	274305
117854	1235	77056	106	270291
8697	252752	18525	21	57983
223024	120800	17321	23	63756
31940	134430	89450	108	278490
225638	74555	76311	112	285876
24513	209511	15548	4	12374
292736	121477	30028	73	186346
186062	207276	5005	4	12955
107380	93332	34181	48	122373
234609	156970	26149	59	161408
84667	160124	41939	85	215406
90330	161644	66647	105	266253
158306	223783	19094	6	21152
13316	17748	151620	116	302689
162202	200087	21494	39	49165
252747	25154	15540	40	103577
55586	262800	47060	19	56326
62962	194750	41857	58	136458
256008	246179	38067	36	93123
183229	176151	11058	15	44323
222375	61432	90549	121	300059
138139	93804	73677	109	270607
7402	65676	108875	122	307193
50534	15793	26482	5	17368
308564	36156	70213	111	280000
213829	182639	5726	3	8154
35450	92455	78990	93	224627
298077	62862	35324	94	208837
238321	129607	19417	45	116143
40489	160851	63535	95	225436
27220	29125	66924	1	4310
66290	156938	90139	106	255356
54773	124308	58935	69	177041
251501	308377	14743	22	61067
216144	87927	142503	124	311163
151493	16975	15288	34	93788
215060	86600	40853	93	214829
204993	220954	46659	94	223900
104797	183337	97806	75	166872
30750	177594	34056	54	139491
144937	288277	19403	19	57575
288566	172259	37240	95	216228
51863	191064	54318	89	208661
52913	282827	51760	40	100765
114654	197770	24299	55	118167
115999	94709	24521	22	63394
141578	20958	107140	122	304833
17684	211926	53937	69	185812
182095	78541	15345	42	103452
166798	50749	88197	117	302095
189842	246185	25284	28	78066
50931	84705	51244	67	173799
106682	295014	36927	63	163166
6292	268077	23092	13	40207
173598	7076	38451	91	208701
101056	5996	103356	112	299772
116248	277836	35657	50	134942
257368	200488	53985	60	147878
202960	185480	12514	25	64392
215259	144008	23825	54	140721
182951	208055	4107	3	8390
170749	260860	45537	92	223011
182602	218345	9803	14	38427
26759	265710	25592	15	45028
185945	148307	81090	117	295394
235557	145457	6085	4	12801
125636	298666	22015	18	47659
135474	143505	52984	94	196690
227640	232966	11574	23	66837
15569	297301	11998	24	69065
19674	73696	36408	65	160338
271939	186202	52156	68	185904
113574	227741	66446	56	149140
15322	293008	10533	11	32510
133397	68143	76127	104	274726
142575	78804	151665	116	311316
227619	194410	11501	15	39330
143552	269485	24919	53	140664
248208	311915	22985	53	134280
131347	261377	22373	23	62661
193629	107884	22253	67	152744
4689	113700	19244	54	130213
164881	247517	28057	56	147099
260018	98758	21368	53	130166
44307	88267	36802	19	54104
163623	174947	35638	10	31643
140343	119657	40798	34	88217
178446	158398	28998	61	169703
281280	125519	24275	54	145850
310564	196440	15358	27	77644
211864	79173	11586	14	44025
289979	257729	69465	118	285054
191208	282035	15844	8	25822
15436	119806	43925	99	218323
158480	205184	67453	29	88729
4338	171226	12338	3	7747
73716	27276	92904	117	296695
154573	123740	23171	44	110496
83868	68532	25767	7	23042
202337	114929	14592	30	73707
101584	67853	104541	109	287056
